ID,Issue_Key,Project_ID,Type,Priority,Status,Resolution,Creation_Date,Estimation_Date,Resolution_Date,Last_Updated,Story_Point,Timespent,In_Progress_Minutes,Total_Effort_Minutes,Resolution_Time_Minutes,Assignee_ID
257943,EVG-8740,43,New Feature,Major - P3,Closed,Fixed,2018-10-11 16:43:06,2018-10-11 16:43:06,2018-10-12 15:04:19,2020-06-22 17:49:10,0.0,,18.0,1341.0,1341.0,148358.0
257944,EVG-8739,43,New Feature,Major - P3,Closed,Fixed,2020-01-27 14:46:24,2020-01-27 14:46:24,2020-02-10 16:33:50,2020-06-22 17:49:09,0.0,,0.0,854.0,20267.0,148358.0
257945,EVG-8738,43,New Feature,Major - P3,Closed,Fixed,2019-01-07 19:17:21,2019-01-07 19:17:21,2019-01-09 22:50:54,2020-06-22 17:49:09,2.0,,1348.0,1590.0,3093.0,148358.0
257946,EVG-8737,43,New Feature,Major - P3,Closed,Fixed,2018-05-29 17:01:28,,2018-05-30 21:41:23,2020-06-22 17:49:08,,,0.0,0.0,1719.0,148358.0
257947,EVG-8736,43,New Feature,Major - P3,Closed,Fixed,2019-08-28 19:52:32,2019-08-28 19:52:32,2019-09-04 22:48:17,2020-06-22 22:07:54,2.0,,0.0,177.0,10255.0,148411.0
257948,EVG-8735,43,New Feature,Major - P3,Closed,Fixed,2018-10-22 19:59:17,2018-10-22 19:59:17,2018-11-08 16:07:17,2020-06-22 17:49:07,2.0,,0.0,0.0,24308.0,148358.0
257949,EVG-8734,43,New Feature,Major - P3,Closed,Fixed,2018-05-13 14:29:07,2018-05-13 14:29:07,2018-05-18 18:50:00,2020-06-22 17:49:07,2.0,,0.0,0.0,7460.0,148358.0
257950,EVG-8733,43,New Feature,Major - P3,Closed,Fixed,2020-01-07 16:32:15,2020-01-07 16:32:15,2020-01-15 21:15:29,2020-06-22 17:49:06,2.0,,0.0,0.0,11803.0,148358.0
257951,EVG-8732,43,New Feature,Major - P3,Closed,Fixed,2018-09-09 00:14:03,2018-09-09 00:14:03,2018-10-05 22:08:48,2020-06-22 17:49:06,2.0,,4185.0,4549.0,38754.0,148358.0
257952,EVG-8731,43,New Feature,Major - P3,Closed,Won't Fix,2019-03-06 22:16:13,2019-03-06 22:16:13,2019-04-01 15:22:54,2020-06-22 17:49:06,2.0,,0.0,0.0,36966.0,148358.0
257953,EVG-8730,43,New Feature,Major - P3,Closed,Fixed,2018-12-31 00:58:36,2018-12-31 00:58:36,2019-01-04 21:25:56,2020-06-22 17:49:05,1.0,,0.0,628.0,6987.0,148358.0
257954,EVG-8729,43,New Feature,Major - P3,Open,,2019-08-08 14:05:25,2019-08-08 14:05:25,,2020-06-22 22:07:56,4.0,,0.0,0.0,0.0,148411.0
257955,EVG-8728,43,New Feature,Major - P3,Closed,Fixed,2020-02-15 13:58:28,,2020-02-19 18:50:32,2020-06-22 22:07:43,,,4380.0,6051.0,6052.0,148411.0
257956,EVG-8727,43,New Feature,Major - P3,Closed,Fixed,2019-08-07 21:55:52,2019-08-07 21:55:52,2019-08-09 16:29:50,2020-06-22 17:49:03,2.0,,0.0,938.0,2553.0,148358.0
257957,EVG-8726,43,New Feature,Major - P3,Closed,Fixed,2019-10-31 15:30:14,2019-10-31 15:30:14,2020-01-13 18:44:07,2020-06-22 22:07:39,3.0,,2923.0,48882.0,106753.0,148411.0
257958,EVG-8725,43,New Feature,Major - P3,Closed,Fixed,2019-12-04 15:56:54,2019-12-04 15:56:54,2019-12-04 19:24:28,2020-06-22 22:07:45,1.0,,59.0,134.0,207.0,148411.0
257959,EVG-8724,43,New Feature,Major - P3,Closed,Fixed,2019-04-09 20:35:40,2019-04-09 20:35:40,2019-04-22 19:41:10,2020-06-22 17:49:01,1.0,,11407.0,18659.0,18665.0,148358.0
257960,EVG-8723,43,New Feature,Major - P3,Closed,Fixed,2019-12-05 14:35:30,2019-12-05 14:35:30,2020-01-21 18:34:43,2020-06-22 22:07:49,2.0,,21.0,9991.0,67919.0,148411.0
257961,EVG-8722,43,New Feature,Major - P3,Closed,Fixed,2020-01-24 14:52:15,2020-01-24 14:52:15,2020-01-24 15:01:23,2020-06-22 22:07:57,1.0,,1.0,8.0,9.0,148411.0
257962,EVG-8721,43,New Feature,Major - P3,Closed,Fixed,2018-11-19 15:26:55,2018-11-19 15:26:55,2018-12-13 19:12:45,2020-06-22 17:49:00,2.0,,2774.0,2935.0,34785.0,148358.0
257963,EVG-8720,43,New Feature,Major - P3,Closed,Fixed,2020-02-21 16:54:33,2020-02-21 16:54:33,2020-03-10 12:10:05,2020-06-22 17:48:59,0.0,,1368.0,8400.0,25635.0,148358.0
257964,EVG-8719,43,New Feature,Major - P3,Closed,Fixed,2019-08-09 00:59:12,2019-08-09 00:59:12,2019-11-07 18:49:23,2020-06-22 17:48:58,2.0,,1385.0,1426.0,130730.0,148358.0
257965,EVG-8718,43,New Feature,Major - P3,Closed,Won't Fix,2018-08-08 14:35:45,,2018-08-08 14:43:56,2020-06-22 17:48:58,,,0.0,0.0,8.0,148358.0
257966,EVG-8717,43,New Feature,Major - P3,Closed,Fixed,2019-03-15 18:44:33,2019-03-15 18:44:33,2019-03-29 21:10:20,2020-06-22 17:48:57,4.0,,7502.0,10522.0,20305.0,148358.0
257967,EVG-8716,43,New Feature,Major - P3,Open,,2020-04-23 03:29:10,2020-04-23 03:29:10,,2020-10-20 04:35:27,2.0,,0.0,0.0,0.0,148358.0
257968,EVG-8715,43,New Feature,Major - P3,Closed,Fixed,2018-09-12 15:23:31,2018-09-12 15:23:31,2018-11-18 00:23:14,2020-06-22 17:48:56,2.0,,0.0,0.0,95639.0,148358.0
257969,EVG-8714,43,New Feature,Major - P3,Closed,Fixed,2018-12-14 03:30:16,2018-12-14 03:30:16,2018-12-27 14:21:11,2020-06-22 17:48:56,2.0,,4114.0,11076.0,19370.0,148358.0
257970,EVG-8713,43,New Feature,Major - P3,Closed,Fixed,2019-06-28 16:58:51,2019-06-28 16:58:51,2019-08-05 15:41:40,2020-06-22 17:48:55,2.0,,1703.0,10147.0,54642.0,148358.0
257971,EVG-8712,43,New Feature,Major - P3,Closed,Fixed,2019-08-06 19:59:14,2019-08-06 19:59:14,2019-10-29 19:48:18,2020-06-22 17:48:55,2.0,,0.0,0.0,121009.0,148358.0
257972,EVG-8711,43,New Feature,Major - P3,Closed,Fixed,2018-10-30 13:23:27,2018-10-30 13:23:27,2018-11-15 19:51:32,2020-06-22 17:48:54,2.0,,2932.0,4544.0,23428.0,148358.0
257973,EVG-8710,43,New Feature,Major - P3,Closed,Fixed,2020-01-23 21:15:50,2020-01-23 21:15:50,2020-01-24 14:35:20,2020-06-22 22:07:29,1.0,,0.0,1039.0,1039.0,148411.0
257974,EVG-8709,43,New Feature,Major - P3,Closed,Fixed,2018-10-10 15:55:12,2018-10-10 15:55:12,2018-10-11 16:52:32,2020-06-22 17:48:53,1.0,,138.0,1278.0,1497.0,148358.0
257975,EVG-8708,43,New Feature,Major - P3,Closed,Fixed,2020-01-28 17:23:43,2020-01-28 17:23:43,2020-01-28 18:33:57,2020-06-22 22:08:02,1.0,,26.0,70.0,70.0,148411.0
257976,EVG-8707,43,New Feature,Major - P3,Closed,Fixed,2018-09-26 19:44:32,2018-09-26 19:44:32,2018-10-12 17:08:31,2020-06-22 17:48:52,2.0,,0.0,0.0,22883.0,148358.0
257977,EVG-8706,43,New Feature,Major - P3,Closed,Fixed,2019-11-20 23:33:30,,2019-11-21 15:56:59,2020-06-22 17:48:51,,,982.0,982.0,983.0,148358.0
257978,EVG-8705,43,New Feature,Major - P3,Closed,Fixed,2019-08-07 17:05:29,2019-08-07 17:05:29,2019-08-21 15:42:30,2020-06-22 17:48:51,1.0,,0.0,0.0,20077.0,148358.0
257979,EVG-8704,43,New Feature,Major - P3,Closed,Fixed,2020-04-01 16:23:17,2020-04-01 16:23:17,2020-04-29 12:52:26,2020-06-22 22:07:48,2.0,,2940.0,12695.0,40109.0,148411.0
257980,EVG-8703,43,New Feature,Major - P3,Closed,Fixed,2018-05-17 22:19:54,,2018-05-22 20:50:47,2020-06-22 17:48:50,,,0.0,0.0,7110.0,148358.0
257981,EVG-8702,43,New Feature,Major - P3,Closed,Fixed,2018-09-19 01:03:54,2018-09-19 01:03:54,2018-10-24 18:25:12,2020-06-22 17:48:49,4.0,,6897.0,19991.0,51441.0,148358.0
257982,EVG-8701,43,New Feature,Major - P3,Closed,Fixed,2020-01-16 18:49:42,2020-01-16 18:49:42,2020-01-21 21:21:05,2020-06-22 22:07:38,1.0,,20.0,7194.0,7351.0,148411.0
257983,EVG-8700,43,New Feature,Major - P3,Closed,Fixed,2018-09-18 21:26:19,2018-09-18 21:26:19,2018-09-25 18:48:49,2020-06-22 17:48:48,1.0,,0.0,0.0,9922.0,148358.0
257984,EVG-8699,43,New Feature,Trivial - P5,Closed,Fixed,2018-11-26 17:41:49,,2018-12-17 15:48:06,2020-06-22 17:48:48,,,0.0,0.0,30126.0,148358.0
257985,EVG-8698,43,New Feature,Major - P3,Closed,Fixed,2019-03-06 22:06:28,2019-03-06 22:06:28,2019-03-13 15:58:47,2020-06-22 17:48:47,1.0,,33.0,71.0,9712.0,148358.0
257986,EVG-8697,43,New Feature,Major - P3,Closed,Fixed,2020-01-24 15:45:06,2020-01-24 15:45:06,2020-01-24 15:52:45,2020-06-22 22:07:59,1.0,,0.0,7.0,7.0,148411.0
257987,EVG-8696,43,New Feature,Major - P3,Closed,Fixed,2018-10-31 21:51:47,,2018-11-05 02:02:58,2020-06-22 17:48:46,,,0.0,0.0,6011.0,148358.0
257988,EVG-8695,43,New Feature,Major - P3,Closed,Fixed,2019-05-17 21:30:54,2019-05-17 21:30:54,2019-06-05 19:23:11,2020-06-22 17:48:46,2.0,,1323.0,2803.0,27232.0,148358.0
257989,EVG-8694,43,New Feature,Major - P3,Closed,Won't Fix,2020-05-01 03:28:47,2020-05-01 03:28:47,2020-07-13 19:15:42,2020-07-24 15:34:45,2.0,,0.0,0.0,106066.0,148358.0
257990,EVG-8693,43,New Feature,Major - P3,Closed,Fixed,2020-01-24 18:21:26,2020-01-24 18:21:26,2020-02-27 13:35:18,2020-06-22 22:07:44,1.0,,1235.0,9996.0,48673.0,148411.0
257991,EVG-8692,43,New Feature,Major - P3,Closed,Fixed,2018-07-02 16:18:53,2018-07-02 16:18:53,2018-07-10 15:57:16,2020-06-22 17:48:44,2.0,,0.0,15.0,11498.0,148358.0
257992,EVG-8691,43,New Feature,Major - P3,Closed,Fixed,2018-12-31 00:58:37,2018-12-31 00:58:37,2019-01-09 18:58:11,2020-06-22 17:48:43,2.0,,0.0,477.0,14039.0,148358.0
257993,EVG-8690,43,New Feature,Major - P3,Closed,Fixed,2020-05-22 16:12:49,2020-05-22 16:12:49,2020-06-10 15:57:21,2020-06-22 17:48:43,2.0,,0.0,7241.0,27344.0,148358.0
257994,EVG-8689,43,New Feature,Major - P3,Closed,Fixed,2018-03-30 20:47:28,2018-03-30 20:47:28,2018-03-30 23:40:57,2020-06-22 17:48:42,1.0,,56.0,56.0,173.0,148358.0
257995,EVG-8688,43,New Feature,Major - P3,Closed,Won't Do,2019-08-23 23:08:58,2019-08-23 23:08:58,2020-02-20 21:18:44,2020-06-22 17:48:42,4.0,,8.0,8.0,260589.0,148358.0
257996,EVG-8687,43,New Feature,Major - P3,Closed,Fixed,2019-01-07 19:15:50,2019-01-07 19:15:50,2019-01-07 20:07:44,2020-06-22 17:48:41,1.0,,22.0,48.0,51.0,148358.0
257997,EVG-8686,43,New Feature,Major - P3,Closed,Fixed,2019-08-06 19:58:24,2019-08-06 19:58:24,2019-09-04 01:36:35,2020-06-22 17:48:41,4.0,,0.0,329.0,40658.0,148358.0
257998,EVG-8685,43,New Feature,Major - P3,Closed,Fixed,2020-05-13 18:42:42,2020-05-13 18:42:42,2020-05-19 18:40:23,2020-06-22 17:48:40,2.0,,0.0,1066.0,8637.0,148358.0
257999,EVG-8684,43,New Feature,Major - P3,Closed,Fixed,2018-10-01 20:49:51,2018-10-01 20:49:51,2018-11-05 17:59:28,2020-06-22 17:48:40,1.0,,4363.0,14318.0,50289.0,148358.0
258000,EVG-8683,43,New Feature,Major - P3,Closed,Fixed,2020-03-12 14:45:31,2020-03-12 14:45:31,2020-03-12 16:23:15,2020-06-22 22:07:55,2.0,,0.0,96.0,97.0,148411.0
258001,EVG-8682,43,New Feature,Major - P3,Closed,Fixed,2018-11-19 15:27:01,2018-11-19 15:27:01,2018-12-14 15:15:30,2020-06-22 17:48:38,2.0,,67.0,1078.0,35988.0,148358.0
258002,EVG-8681,43,New Feature,Major - P3,Closed,Fixed,2018-11-08 16:56:00,2018-11-08 16:56:00,2018-11-19 18:19:41,2020-06-22 17:48:38,1.0,,0.0,87.0,15923.0,148358.0
258003,EVG-8680,43,New Feature,Major - P3,Closed,Fixed,2018-11-01 16:51:25,2018-11-01 16:51:25,2018-11-07 23:31:32,2020-06-22 17:48:38,1.0,,1768.0,1768.0,9040.0,148358.0
258004,EVG-8679,43,New Feature,Major - P3,Closed,Done,2018-10-22 19:58:25,2018-10-22 19:58:25,2018-11-13 14:51:31,2020-06-22 17:48:37,2.0,,5538.0,21314.0,31433.0,148358.0
258005,EVG-8678,43,New Feature,Major - P3,Closed,Fixed,2018-10-30 16:42:59,2018-10-30 16:42:59,2018-10-31 17:15:14,2020-06-22 17:48:36,1.0,,0.0,310.0,1472.0,148358.0
258006,EVG-8677,43,New Feature,Major - P3,Closed,Fixed,2020-01-09 22:23:20,2020-01-09 22:23:20,2020-01-13 21:47:26,2020-06-22 17:48:36,1.0,,0.0,0.0,5724.0,148358.0
258007,EVG-8676,43,New Feature,Major - P3,Closed,Fixed,2018-05-17 21:23:11,,2018-05-22 20:46:07,2020-06-22 17:48:35,,,0.0,0.0,7162.0,148358.0
258008,EVG-8675,43,New Feature,Major - P3,Closed,Fixed,2019-10-21 22:30:14,2019-10-21 22:30:14,2019-10-23 15:51:59,2020-06-22 22:07:34,1.0,,43.0,2480.0,2481.0,148411.0
258009,EVG-8674,43,New Feature,Major - P3,Closed,Fixed,2019-12-09 19:36:22,2019-12-09 19:36:22,2020-01-08 18:29:04,2020-06-22 17:48:34,1.0,,79.0,235.0,43132.0,148358.0
258010,EVG-8673,43,New Feature,Major - P3,Closed,Duplicate,2020-04-01 17:19:19,,2020-04-01 17:58:55,2020-06-22 22:07:41,,,0.0,0.0,39.0,148411.0
258011,EVG-8672,43,New Feature,Major - P3,Closed,Fixed,2018-10-08 19:35:52,2018-10-08 19:35:52,2018-10-12 14:54:44,2020-06-22 17:48:33,1.0,,1391.0,5478.0,5478.0,148358.0
258012,EVG-8671,43,New Feature,Major - P3,Closed,Won't Fix,2020-05-05 19:09:42,2020-05-05 19:09:42,2020-10-21 19:08:00,2020-10-21 19:08:00,1.0,,0.0,0.0,243358.0,148358.0
258013,EVG-8670,43,New Feature,Major - P3,Closed,Fixed,2018-03-30 15:46:49,2018-03-30 15:46:49,2018-04-17 18:40:18,2020-06-22 17:48:32,4.0,,588.0,1582.0,26093.0,148358.0
258014,EVG-8669,43,New Feature,Major - P3,Closed,Fixed,2018-10-28 19:07:34,2018-10-28 19:07:34,2018-11-05 22:58:50,2020-06-22 17:48:32,1.0,,0.0,0.0,11751.0,148358.0
258015,EVG-8668,43,New Feature,Major - P3,Closed,Fixed,2018-11-19 15:26:13,2018-11-19 15:26:13,2018-11-29 16:20:09,2020-06-22 17:48:31,1.0,,0.0,0.0,14453.0,148358.0
258016,EVG-8667,43,New Feature,Major - P3,Closed,Fixed,2018-04-03 02:19:40,2018-04-03 02:19:40,2018-04-10 21:59:07,2020-06-22 17:48:31,2.0,,203.0,1801.0,11259.0,148358.0
258017,EVG-8666,43,New Feature,Major - P3,Closed,Fixed,2018-10-26 00:21:18,2018-10-26 00:21:18,2018-11-08 19:22:36,2020-06-22 17:48:30,2.0,,0.0,217.0,19921.0,148358.0
258018,EVG-8665,43,New Feature,Major - P3,Closed,Fixed,2018-10-10 15:56:51,2018-10-10 15:56:51,2018-10-16 14:10:00,2020-06-22 17:48:30,2.0,,4002.0,6729.0,8533.0,148358.0
258019,EVG-8664,43,New Feature,Major - P3,Closed,Fixed,2019-06-12 18:25:20,2019-06-12 18:25:20,2019-12-17 17:38:20,2020-06-22 17:48:29,0.0,,5828.0,116670.0,270733.0,148358.0
258020,EVG-8663,43,New Feature,Major - P3,Closed,Fixed,2018-12-14 03:34:01,2018-12-14 03:34:01,2019-01-03 22:14:18,2020-06-22 17:48:28,2.0,,0.0,0.0,29920.0,148358.0
258021,EVG-8662,43,New Feature,Major - P3,Closed,Fixed,2019-09-04 18:36:01,2019-09-04 18:36:01,2019-11-18 17:57:51,2020-06-22 17:48:28,2.0,,0.0,4225.0,108021.0,148358.0
258022,EVG-8661,43,New Feature,Major - P3,Closed,Fixed,2019-04-08 17:29:51,2019-04-08 17:29:51,2019-05-09 19:30:22,2020-06-22 17:48:27,1.0,,1578.0,10234.0,44760.0,148358.0
258023,EVG-8660,43,New Feature,Major - P3,Closed,Fixed,2019-08-24 13:16:27,2019-08-24 13:16:27,2019-08-30 16:21:27,2020-06-22 17:48:26,1.0,,137.0,137.0,8825.0,148358.0
258024,EVG-8659,43,New Feature,Major - P3,Closed,Fixed,2019-09-05 21:39:26,2019-09-05 21:39:26,2019-09-06 20:34:35,2020-06-22 22:08:04,1.0,,0.0,1365.0,1375.0,148411.0
258025,EVG-8658,43,New Feature,Major - P3,Closed,Fixed,2020-01-30 14:52:57,2020-01-30 14:52:57,2020-01-30 15:52:46,2020-06-22 22:08:01,1.0,,0.0,53.0,59.0,148411.0
258026,EVG-8657,43,New Feature,Major - P3,Closed,Won't Fix,2018-07-03 16:32:06,,2019-02-11 16:58:56,2020-06-22 17:48:25,,,0.0,0.0,321206.0,148358.0
258027,EVG-8656,43,New Feature,Major - P3,Closed,Fixed,2018-09-12 15:24:04,2018-09-12 15:24:04,2018-10-15 16:12:10,2020-06-22 17:48:24,2.0,,11306.0,18292.0,47568.0,148358.0
258028,EVG-8655,43,New Feature,Major - P3,Closed,Fixed,2018-12-16 15:11:44,2018-12-16 15:11:44,2018-12-17 15:58:42,2020-06-22 17:48:24,1.0,,0.0,0.0,1486.0,148358.0
258029,EVG-8654,43,New Feature,Major - P3,Closed,Fixed,2018-08-31 14:35:51,2018-08-31 14:35:51,2018-09-12 15:35:12,2020-06-22 17:48:23,4.0,,0.0,0.0,17339.0,148358.0
258030,EVG-8653,43,New Feature,Major - P3,Closed,Fixed,2018-10-31 17:37:22,2018-10-31 17:37:22,2020-04-10 18:25:32,2020-06-22 17:48:22,2.0,,0.0,3904.0,758868.0,148358.0
258031,EVG-8652,43,New Feature,Major - P3,Closed,Fixed,2020-04-30 16:45:10,2020-04-30 16:45:10,2020-05-04 13:19:54,2020-06-22 22:07:44,2.0,,122.0,5554.0,5554.0,148411.0
258032,EVG-8651,43,New Feature,Major - P3,Closed,Fixed,2020-03-11 19:24:12,2020-03-11 19:24:12,2020-03-11 20:03:25,2020-06-22 22:07:35,1.0,,0.0,38.0,39.0,148411.0
258033,EVG-8650,43,New Feature,Major - P3,Closed,Fixed,2018-12-31 00:58:32,2018-12-31 00:58:32,2019-01-04 17:18:07,2020-06-22 17:48:21,1.0,,0.0,344.0,6739.0,148358.0
258034,EVG-8649,43,New Feature,Major - P3,Closed,Fixed,2018-11-07 22:44:43,2018-11-07 22:44:43,2018-12-20 16:23:52,2020-06-22 17:48:20,1.0,,898.0,2238.0,61539.0,148358.0
258035,EVG-8648,43,New Feature,Major - P3,Closed,Duplicate,2018-09-27 18:29:48,2018-09-27 18:29:48,2018-11-05 19:48:00,2020-06-22 17:48:20,2.0,,4065.0,4065.0,56298.0,148358.0
258036,EVG-8647,43,New Feature,Major - P3,Closed,Fixed,2018-04-03 22:01:37,2018-04-03 22:01:37,2018-04-21 03:12:56,2020-06-22 17:48:19,1.0,,4653.0,4653.0,24791.0,148358.0
258037,EVG-8646,43,New Feature,Major - P3,Closed,Fixed,2018-04-03 22:02:25,2018-04-03 22:02:25,2018-04-07 00:43:30,2020-06-22 17:48:18,1.0,,0.0,0.0,4481.0,148358.0
258038,EVG-8645,43,New Feature,Major - P3,Closed,Fixed,2020-04-19 19:10:06,2020-04-19 19:10:06,2020-05-13 18:43:00,2020-06-22 17:48:18,2.0,,0.0,32589.0,34532.0,148358.0
258039,EVG-8644,43,New Feature,Major - P3,Closed,Fixed,2018-09-04 23:07:33,2018-09-04 23:07:33,2018-09-11 21:35:03,2020-06-22 17:48:17,2.0,,302.0,405.0,9987.0,148358.0
258040,EVG-8643,43,New Feature,Major - P3,Closed,Fixed,2019-01-07 19:17:52,2019-01-07 19:17:52,2019-01-08 20:00:20,2020-06-22 17:48:17,1.0,,1230.0,1432.0,1482.0,148358.0
258041,EVG-8642,43,New Feature,Major - P3,Closed,Fixed,2018-09-26 19:46:44,2018-09-26 19:46:44,2018-10-12 17:08:21,2020-06-22 17:48:16,2.0,,1447.0,1447.0,22881.0,148358.0
258042,EVG-8641,43,New Feature,Major - P3,Closed,Fixed,2018-10-09 16:00:23,2018-10-09 16:00:23,2018-10-12 16:38:38,2020-06-22 17:48:16,1.0,,2648.0,4189.0,4358.0,148358.0
258043,EVG-8640,43,New Feature,Major - P3,Closed,Fixed,2020-02-10 19:22:51,2020-02-10 19:22:51,2020-03-17 14:52:16,2020-06-22 22:07:59,2.0,,2682.0,9891.0,51569.0,148411.0
258044,EVG-8639,43,New Feature,Major - P3,Closed,Duplicate,2020-04-30 22:17:33,,2020-07-17 18:38:17,2020-07-17 18:38:17,,,0.0,0.0,112100.0,148358.0
258045,EVG-8638,43,New Feature,Major - P3,Closed,Fixed,2019-06-12 21:35:15,2019-06-12 21:35:15,2019-06-20 22:08:30,2020-06-22 17:48:14,2.0,,1530.0,1544.0,11553.0,148358.0
258046,EVG-8637,43,New Feature,Major - P3,Closed,Done,2018-10-30 02:41:19,2018-10-30 02:41:19,2018-11-13 14:51:46,2020-06-22 17:48:14,4.0,,7240.0,8605.0,20890.0,148358.0
258047,EVG-8636,43,New Feature,Major - P3,Closed,Won't Fix,2020-05-13 16:05:22,2020-05-13 16:05:22,2020-07-23 20:34:00,2020-07-23 20:34:00,2.0,,77.0,77.0,102508.0,148361.0
258048,EVG-8635,43,New Feature,Major - P3,Closed,Fixed,2018-09-20 22:50:04,2018-09-20 22:50:04,2018-09-27 21:39:09,2020-06-22 17:48:13,2.0,,2928.0,4523.0,10009.0,148358.0
258049,EVG-8634,43,New Feature,Major - P3,Closed,Fixed,2019-11-12 16:26:53,2019-11-12 16:26:53,2019-11-14 18:50:46,2020-06-22 17:48:12,1.0,,296.0,3023.0,3023.0,148358.0
258050,EVG-8633,43,New Feature,Major - P3,Closed,Fixed,2018-03-30 20:47:47,2018-03-30 20:47:47,2018-03-30 23:46:16,2020-06-22 17:48:12,1.0,,61.0,61.0,178.0,148358.0
258051,EVG-8632,43,New Feature,Major - P3,Closed,Fixed,2020-01-13 16:32:44,2020-01-13 16:32:44,2020-02-04 20:36:18,2020-06-22 17:48:11,2.0,,0.0,20426.0,31923.0,148358.0
258052,EVG-8631,43,New Feature,Major - P3,Closed,Fixed,2020-01-13 16:35:54,2020-01-13 16:35:54,2020-02-07 20:18:06,2020-06-22 17:48:11,2.0,,0.0,0.0,36222.0,148358.0
258053,EVG-8630,43,New Feature,Major - P3,Closed,Fixed,2018-10-30 12:20:14,2018-10-30 12:20:14,2018-11-13 15:41:33,2020-06-22 17:48:10,4.0,,4702.0,10048.0,20361.0,148358.0
258054,EVG-8629,43,New Feature,Major - P3,Closed,Fixed,2020-01-27 21:32:24,2020-01-27 21:32:24,2020-02-21 18:55:14,2020-06-22 17:48:10,2.0,,15962.0,15962.0,35842.0,148358.0
258055,EVG-8628,43,New Feature,Major - P3,Closed,Fixed,2018-09-18 21:26:54,2018-09-18 21:26:54,2018-09-26 19:48:49,2020-06-22 17:48:09,2.0,,1016.0,1016.0,11421.0,148358.0
258056,EVG-8627,43,New Feature,Major - P3,Closed,Fixed,2019-12-18 22:13:57,2019-12-18 22:13:57,2020-01-21 16:51:47,2020-06-22 22:07:49,1.0,,6889.0,6889.0,48637.0,148411.0
258057,EVG-8626,43,New Feature,Major - P3,Closed,Fixed,2018-07-08 18:54:48,2018-07-08 18:54:48,2018-07-10 16:55:30,2020-06-22 17:48:08,1.0,,0.0,73.0,2760.0,148358.0
258058,EVG-8625,43,New Feature,Major - P3,Open,,2020-01-29 15:56:08,,,2020-09-09 05:20:09,,,0.0,0.0,0.0,148358.0
258059,EVG-8624,43,New Feature,Major - P3,Closed,Fixed,2020-01-06 16:01:18,2020-01-06 16:01:18,2020-01-21 16:52:02,2020-06-22 22:07:35,2.0,,1195.0,8310.0,21650.0,148411.0
258060,EVG-8623,43,New Feature,Major - P3,Closed,Fixed,2018-09-19 01:04:25,2018-09-19 01:04:25,2018-11-16 17:59:47,2020-06-22 17:48:06,1.0,,0.0,36605.0,84595.0,148358.0
258061,EVG-8622,43,New Feature,Major - P3,Closed,Fixed,2019-08-21 23:13:19,2019-08-21 23:13:19,2019-08-26 18:27:53,2020-06-22 17:48:06,1.0,,0.0,0.0,6914.0,148358.0
258062,EVG-8621,43,New Feature,Major - P3,Closed,Fixed,2018-09-05 22:13:44,2018-09-05 22:13:44,2018-09-26 16:45:47,2020-06-22 17:48:05,2.0,,0.0,2789.0,29912.0,148358.0
258063,EVG-8620,43,New Feature,Major - P3,Closed,Fixed,2019-08-06 20:00:30,2019-08-06 20:00:30,2019-12-13 20:13:15,2020-06-22 17:48:04,1.0,,0.0,0.0,185832.0,148358.0
258064,EVG-8619,43,New Feature,Major - P3,Closed,Fixed,2020-01-31 21:49:45,2020-01-31 21:49:45,2020-02-05 14:40:46,2020-06-22 22:07:47,1.0,,0.0,6769.0,6771.0,148411.0
258065,EVG-8618,43,New Feature,Major - P3,Closed,Fixed,2018-12-03 15:04:21,2018-12-03 15:04:21,2019-01-10 16:32:44,2020-06-22 17:48:03,2.0,,0.0,0.0,54808.0,148358.0
258066,EVG-8617,43,New Feature,Major - P3,Closed,Fixed,2019-08-06 19:57:44,2019-08-06 19:57:44,2019-10-30 18:47:10,2020-06-22 17:48:03,1.0,,0.0,0.0,122389.0,148358.0
258067,EVG-8616,43,New Feature,Major - P3,Closed,Fixed,2018-10-22 22:29:51,,2018-10-29 14:25:23,2020-06-22 17:48:02,,,0.0,0.0,9655.0,148358.0
258068,EVG-8615,43,New Feature,Major - P3,Closed,Fixed,2020-02-12 15:24:04,2020-02-12 15:24:04,2020-02-13 23:40:17,2020-06-22 22:07:50,1.0,,1.0,88.0,1936.0,148411.0
258069,EVG-8614,43,New Feature,Major - P3,Open,,2018-04-03 20:50:15,,,2020-09-09 05:15:16,,,0.0,0.0,0.0,148364.0
258070,EVG-8613,43,New Feature,Major - P3,Closed,Fixed,2018-10-31 15:26:15,2018-10-31 15:26:15,2018-10-31 15:43:15,2020-06-22 17:48:00,1.0,,0.0,0.0,17.0,148358.0
258071,EVG-8612,43,New Feature,Major - P3,Closed,Gone away,2018-09-26 17:09:52,2018-09-26 17:09:52,2018-10-28 22:20:39,2020-06-22 17:48:00,1.0,,0.0,0.0,46450.0,148358.0
258072,EVG-8611,43,New Feature,Major - P3,Closed,Fixed,2020-01-28 16:40:44,2020-01-28 16:40:44,2020-01-28 16:50:22,2020-06-22 22:07:50,1.0,,0.0,8.0,9.0,148411.0
258073,EVG-8610,43,New Feature,Major - P3,Closed,Fixed,2020-04-28 18:05:48,2020-04-28 18:05:48,2020-04-28 19:18:56,2020-06-22 17:47:59,1.0,,72.0,72.0,73.0,148358.0
