ID,Issue_Key,Project_ID,Type,Priority,Status,Resolution,Creation_Date,Estimation_Date,Resolution_Date,Last_Updated,Story_Point,Timespent,In_Progress_Minutes,Total_Effort_Minutes,Resolution_Time_Minutes,Assignee_ID
317967,MDL-69138,34,Improvement,Minor,Closed,Fixed,2020-06-25 07:02:03,2020-06-25 06:02:03,2020-07-23 17:16:31,2020-07-23 17:16:31,0.0,195.0,0.0,40894.0,40934.0,151335.0
317968,MDL-69137,34,Improvement,Trivial,Open,,2020-06-25 04:34:42,,,2020-07-09 10:02:05,,,0.0,0.0,0.0,
317969,MDL-69136,34,Improvement,Minor,Closed,Fixed,2020-06-25 04:08:21,,2020-07-10 19:48:14,2020-07-10 19:48:14,,100.0,0.0,22327.0,22539.0,151335.0
317970,MDL-69135,34,Improvement,Minor,Closed,Fixed,2020-06-25 03:41:01,,2020-07-10 19:48:16,2020-07-10 19:48:16,,85.0,0.0,22559.0,22567.0,151335.0
317971,MDL-69134,34,Improvement,Minor,Closed,Fixed,2020-06-25 02:01:05,,2020-07-10 19:48:19,2020-07-10 19:48:19,,290.0,0.0,22585.0,22667.0,151335.0
317972,MDL-69133,34,Bug,Minor,Open,,2020-06-24 22:25:58,,,2020-06-25 02:29:59,,,0.0,0.0,0.0,
317973,MDL-69132,34,Bug,Minor,Open,,2020-06-24 16:56:08,,,2020-07-14 10:52:16,,,0.0,0.0,0.0,
317974,MDL-69131,34,Bug,Minor,Open,,2020-06-24 12:43:34,2020-06-24 11:43:34,,2020-07-09 01:31:32,3.0,,0.0,0.0,0.0,
317975,MDL-69130,34,Task,Minor,Closed,Fixed,2020-06-24 10:55:56,,2020-07-03 18:03:08,2020-08-18 15:06:43,,45.0,0.0,11804.0,13387.0,151382.0
317976,MDL-69129,34,Bug,Minor,Closed,Fixed,2020-06-24 10:26:24,,2020-07-10 19:48:22,2020-07-10 19:48:22,,330.0,0.0,20658.0,23601.0,151354.0
317977,MDL-69127,34,Task,Minor,Open,,2020-06-24 08:47:20,,,2020-08-16 22:22:54,,,0.0,0.0,0.0,
317978,MDL-69126,34,Task,Minor,Open,,2020-06-24 07:06:41,,,2020-09-08 14:23:35,,,0.0,0.0,0.0,
317979,MDL-69125,34,Task,Minor,Open,,2020-06-24 07:05:10,,,2020-08-16 22:23:09,,,0.0,0.0,0.0,
317980,MDL-69124,34,Task,Minor,Reopened,,2020-06-24 07:03:21,,,2020-09-06 16:36:57,,1.0,0.0,0.0,0.0,
317981,MDL-69123,34,Epic,Minor,Open,,2020-06-24 06:59:53,,,2020-10-20 04:19:50,,,0.0,0.0,0.0,
317982,MDL-69122,34,Bug,Minor,Closed,Fixed,2020-06-24 04:55:14,,2020-07-03 18:03:17,2020-07-03 18:03:17,,115.0,0.0,13548.0,13748.0,151368.0
317983,MDL-69121,34,Improvement,Minor,Development in progress,,2020-06-24 04:15:45,,,2020-10-21 02:28:29,,,0.0,0.0,0.0,151752.0
317984,MDL-69120,34,Improvement,Minor,Open,,2020-06-23 22:24:48,,,2020-06-23 22:24:48,,,0.0,0.0,0.0,
317985,MDL-69119,34,Bug,Minor,Open,,2020-06-23 10:35:54,,,2020-06-23 10:36:49,,,0.0,0.0,0.0,
317986,MDL-69118,34,Bug,Minor,Closed,Not a bug,2020-06-23 10:20:35,,2020-06-25 11:19:38,2020-06-25 14:12:18,,,0.0,0.0,2939.0,
317987,MDL-69117,34,Improvement,Minor,Closed,Fixed,2020-06-23 09:48:27,,2020-09-03 16:44:53,2020-09-03 16:44:53,,1092.0,0.0,101149.0,104096.0,151368.0
317988,MDL-69116,34,Bug,Minor,Closed,Fixed,2020-06-23 09:15:15,2020-06-23 08:15:15,2020-09-10 09:20:42,2020-09-10 09:20:42,0.0,996.0,0.0,57546.0,113765.0,151434.0
317989,MDL-69115,34,Bug,Minor,Closed,Fixed,2020-06-23 09:05:27,2020-06-23 08:05:27,2020-07-16 20:53:24,2020-08-27 12:39:02,0.0,510.0,0.0,23854.0,33827.0,151306.0
317990,MDL-69114,34,Bug,Minor,Closed,Fixed,2020-06-23 05:49:14,2020-06-23 04:49:14,2020-08-27 17:22:15,2020-09-01 08:02:43,0.0,171.0,0.0,34952.0,94293.0,151368.0
317991,MDL-69113,34,Bug,Minor,Closed,Fixed,2020-06-23 03:35:11,,2020-07-23 17:16:43,2020-07-23 17:16:43,,230.0,0.0,44006.0,44021.0,151755.0
317992,MDL-69112,34,Bug,Minor,Closed,Fixed,2020-06-22 22:39:00,,2020-09-03 16:45:01,2020-09-03 16:45:01,,290.0,0.0,104730.0,104766.0,151312.0
317993,MDL-69111,34,Bug,Minor,Closed,Fixed,2020-06-22 16:32:44,,2020-08-06 20:13:06,2020-08-27 09:47:27,,421.0,0.0,52736.0,65020.0,151368.0
317994,MDL-69110,34,Bug,Major,Closed,Fixed,2020-06-22 16:04:43,2020-06-22 15:04:43,2020-07-10 19:48:28,2020-07-10 19:48:28,2.0,231.0,0.0,12113.0,26143.0,151306.0
317995,MDL-69109,34,Bug,Major,Closed,Fixed,2020-06-22 13:49:17,,2020-07-10 19:48:31,2020-07-10 19:48:31,,900.0,0.0,26245.0,26279.0,151396.0
317996,MDL-69108,34,Bug,Minor,Open,,2020-06-22 10:39:53,,,2020-06-22 12:31:44,,,0.0,0.0,0.0,
317997,MDL-69107,34,Improvement,Minor,Open,,2020-06-22 04:21:53,,,2020-06-26 04:23:17,,,0.0,0.0,0.0,151335.0
317998,MDL-69106,34,Bug,Minor,Closed,Fixed,2020-06-22 03:16:25,,2020-07-10 19:48:34,2020-07-10 19:48:34,,371.0,0.0,15146.0,26912.0,151438.0
317999,MDL-69105,34,Bug,Minor,Open,,2020-06-21 18:00:55,,,2020-06-24 06:21:56,,1.0,0.0,0.0,0.0,
318000,MDL-69104,34,Bug,Major,Closed,Fixed,2020-06-20 16:54:43,,2020-07-10 19:48:37,2020-07-10 19:48:37,,180.0,0.0,24003.0,28973.0,151339.0
318001,MDL-69103,34,Bug,Minor,Open,,2020-06-19 22:07:57,,,2020-09-08 21:28:29,,,0.0,0.0,0.0,
318002,MDL-69102,34,Bug,Minor,Open,,2020-06-19 19:52:18,,,2020-10-02 14:26:00,,,0.0,0.0,0.0,
318003,MDL-69101,34,Bug,Minor,Open,,2020-06-19 17:15:08,,,2020-06-25 02:37:13,,,0.0,0.0,0.0,
318004,MDL-69100,34,Bug,Minor,Closed,Duplicate,2020-06-19 16:25:55,,2020-06-24 06:32:45,2020-06-24 06:33:08,,,0.0,0.0,6606.0,
318005,MDL-69099,34,Bug,Minor,Closed,Fixed,2020-06-19 15:59:58,,2020-06-25 18:28:11,2020-07-09 14:13:24,,105.0,0.0,8788.0,8788.0,151382.0
318006,MDL-69098,34,Bug,Minor,Open,,2020-06-19 15:22:10,,,2020-07-01 09:11:51,,,0.0,0.0,0.0,
318007,MDL-69097,34,Bug,Minor,Open,,2020-06-19 13:04:12,,,2020-06-22 01:47:20,,5.0,0.0,0.0,0.0,
318008,MDL-69096,34,Bug,Minor,Closed,Not a bug,2020-06-19 13:02:56,,2020-06-26 01:23:10,2020-06-26 09:15:58,,15.0,0.0,0.0,9380.0,
318009,MDL-69095,34,Bug,Minor,Closed,Fixed,2020-06-19 10:08:47,,2020-08-21 20:12:00,2020-08-21 20:12:00,,621.0,0.0,47237.0,91323.0,151363.0
318010,MDL-69092,34,Improvement,Minor,Development in progress,,2020-06-19 00:58:49,,,2020-10-21 08:30:10,,,0.0,0.0,0.0,151338.0
318011,MDL-69091,34,Improvement,Minor,Open,,2020-06-18 21:22:05,,,2020-10-15 17:35:30,,,0.0,0.0,0.0,
318012,MDL-69090,34,Bug,Minor,Open,,2020-06-18 19:04:58,,,2020-06-20 17:01:40,,,0.0,0.0,0.0,
318013,MDL-69089,34,Bug,Minor,Closed,Fixed,2020-06-18 18:01:13,,2020-08-21 20:12:08,2020-08-21 20:12:08,,926.0,0.0,46719.0,92290.0,151308.0
318014,MDL-69088,34,Improvement,Minor,Open,,2020-06-18 14:54:27,,,2020-09-26 15:20:22,,,0.0,0.0,0.0,
318015,MDL-69087,34,New Feature,Minor,Closed,Fixed,2020-06-18 11:28:40,,2020-10-02 13:33:38,2020-10-02 18:56:05,,1060.0,0.0,16273.0,152764.0,151322.0
318016,MDL-69086,34,Bug,Minor,Closed,Fixed,2020-06-18 06:40:32,,2020-07-10 19:48:43,2020-07-10 19:48:43,,85.0,0.0,31364.0,32468.0,151335.0
318017,MDL-69085,34,Bug,Minor,Open,,2020-06-18 05:11:19,,,2020-06-29 07:50:59,,,0.0,0.0,0.0,
318018,MDL-69083,34,Bug,Minor,Open,,2020-06-17 16:30:29,,,2020-06-29 14:38:00,,,0.0,0.0,0.0,
318019,MDL-69082,34,Sub-task,Minor,Closed,Not a bug,2020-06-17 15:07:30,,2020-06-18 09:25:34,2020-06-18 09:25:34,,,0.0,0.0,1098.0,151344.0
318020,MDL-69081,34,Bug,Minor,Open,,2020-06-17 14:45:13,,,2020-06-17 14:45:13,,,0.0,0.0,0.0,
318021,MDL-69080,34,Improvement,Minor,Closed,Duplicate,2020-06-17 14:11:43,,2020-06-17 14:34:24,2020-06-17 14:34:24,,,0.0,0.0,22.0,
318022,MDL-69079,34,Bug,Minor,Closed,Fixed,2020-06-17 13:00:54,2020-06-17 12:00:54,2020-07-30 14:06:22,2020-09-29 06:44:01,1.0,970.0,0.0,41038.0,61985.0,151319.0
318023,MDL-69078,34,Bug,Minor,Open,,2020-06-17 12:51:01,,,2020-07-08 12:08:12,,,0.0,0.0,0.0,
318024,MDL-69077,34,Bug,Minor,Closed,Fixed,2020-06-17 12:23:54,,2020-06-25 18:28:21,2020-07-02 09:59:02,,98.0,0.0,11839.0,11884.0,151344.0
318025,MDL-69076,34,Bug,Minor,Closed,Deferred,2020-06-17 11:08:16,,2020-08-04 04:52:51,2020-08-04 04:53:01,,345.0,0.0,0.0,68744.0,
318026,MDL-69075,34,Improvement,Minor,Development in progress,,2020-06-17 02:36:50,,,2020-07-13 07:30:04,,61.0,0.0,0.0,0.0,151335.0
318027,MDL-69074,34,Bug,Critical,Closed,Fixed,2020-06-16 20:52:18,,2020-07-16 20:53:27,2020-08-25 03:05:38,,260.0,0.0,43154.0,43201.0,151777.0
318028,MDL-69073,34,Improvement,Minor,Open,,2020-06-16 14:23:38,,,2020-06-16 18:10:14,,,0.0,0.0,0.0,
318029,MDL-69072,34,Improvement,Minor,Closed,Fixed,2020-06-16 11:08:03,,2020-07-03 18:03:26,2020-07-03 18:03:26,,230.0,0.0,24048.0,24895.0,151335.0
318030,MDL-69071,34,Bug,Minor,Open,,2020-06-16 10:15:32,,,2020-08-03 18:51:49,,,0.0,0.0,0.0,
318031,MDL-69070,34,Improvement,Minor,Open,,2020-06-16 09:23:56,,,2020-06-16 12:54:02,,,0.0,0.0,0.0,
318032,MDL-69069,34,Bug,Minor,Closed,Fixed,2020-06-16 07:50:04,,2020-09-03 16:45:12,2020-09-08 12:14:06,,160.0,0.0,112809.0,114295.0,151368.0
318033,MDL-69068,34,Bug,Minor,Closed,Fixed,2020-06-16 05:13:20,2020-06-16 04:13:20,2020-07-16 20:53:30,2020-09-16 23:21:49,0.0,165.0,0.0,44114.0,44140.0,151335.0
318034,MDL-69067,34,Improvement,Minor,Open,,2020-06-16 02:19:59,,,2020-06-16 02:20:13,,,0.0,0.0,0.0,
318035,MDL-69066,34,Bug,Minor,Closed,Duplicate,2020-06-15 20:38:43,,2020-10-05 14:44:50,2020-10-05 14:54:29,,,0.0,0.0,160926.0,
318036,MDL-69065,34,Bug,Minor,Closed,Fixed,2020-06-15 19:40:04,,2020-06-25 18:28:29,2020-06-25 18:28:29,,200.0,0.0,12457.0,14328.0,151372.0
318037,MDL-69064,34,Bug,Minor,Open,,2020-06-15 18:55:45,,,2020-06-19 23:04:24,,,0.0,0.0,0.0,
318038,MDL-69063,34,New Feature,Minor,Open,,2020-06-15 18:23:58,,,2020-06-15 18:27:23,,,0.0,0.0,0.0,
318039,MDL-69062,34,Bug,Minor,Open,,2020-06-15 16:32:23,,,2020-06-15 17:11:45,,,0.0,0.0,0.0,
318040,MDL-69061,34,Bug,Major,Open,,2020-06-15 14:58:34,,,2020-08-23 10:23:26,,,0.0,0.0,0.0,
318041,MDL-69060,34,Bug,Minor,Closed,Fixed,2020-06-15 12:24:44,,2020-06-18 13:42:40,2020-06-18 13:42:40,,80.0,0.0,4368.0,4397.0,151316.0
318042,MDL-69059,34,Bug,Minor,Open,,2020-06-15 11:41:25,,,2020-06-15 11:41:44,,,0.0,0.0,0.0,
318043,MDL-69058,34,Bug,Major,Closed,Not a bug,2020-06-15 11:37:45,,2020-06-19 16:14:07,2020-06-22 17:16:02,,,0.0,0.0,6036.0,
318044,MDL-69057,34,Improvement,Minor,Open,,2020-06-15 11:18:34,,,2020-06-26 09:11:23,,,0.0,0.0,0.0,
318045,MDL-69056,34,Improvement,Minor,Open,,2020-06-15 11:18:32,,,2020-06-15 11:19:13,,,0.0,0.0,0.0,
318046,MDL-69055,34,Bug,Minor,Closed,Fixed,2020-06-15 11:07:08,,2020-08-21 20:12:20,2020-08-21 20:12:20,,95.0,0.0,14916.0,97025.0,151322.0
318047,MDL-69054,34,Bug,Minor,Closed,Fixed,2020-06-15 11:02:12,,2020-08-21 20:12:28,2020-08-21 20:12:28,,125.0,0.0,15145.0,97030.0,151322.0
318048,MDL-69053,34,Bug,Minor,Open,,2020-06-15 10:10:27,,,2020-07-02 02:24:05,,,0.0,0.0,0.0,
318049,MDL-69052,34,Improvement,Minor,Open,,2020-06-15 03:02:54,,,2020-06-15 03:02:54,,,0.0,0.0,0.0,
318050,MDL-69051,34,Improvement,Minor,Waiting for peer review,,2020-06-15 02:52:27,,,2020-07-08 06:25:20,,,0.0,0.0,0.0,151784.0
318051,MDL-69050,34,Task,Minor,Closed,Fixed,2020-06-15 02:41:39,,2020-10-02 13:34:00,2020-10-02 13:34:00,,751.0,0.0,23564.0,157612.0,151382.0
318052,MDL-69049,34,Bug,Critical,Closed,Fixed,2020-06-15 01:40:52,,2020-06-18 13:42:49,2020-07-15 22:34:20,,515.0,0.0,4096.0,5041.0,151306.0
318053,MDL-69047,34,Bug,Minor,Closed,Fixed,2020-06-14 18:45:04,,2020-06-25 18:28:39,2020-07-08 06:17:14,,231.0,0.0,13135.0,15823.0,151308.0
318054,MDL-69045,34,Bug,Minor,Open,,2020-06-14 16:31:41,,,2020-06-14 16:37:03,,,0.0,0.0,0.0,
318055,MDL-69044,34,Task,Minor,Closed,Fixed,2020-06-14 11:10:21,,2020-06-18 13:42:58,2020-06-18 13:42:58,,105.0,0.0,5912.0,5912.0,151313.0
318056,MDL-69043,34,Task,Minor,Closed,Fixed,2020-06-14 11:06:05,,2020-06-18 13:43:08,2020-06-18 13:43:08,,115.0,0.0,5916.0,5917.0,151313.0
318057,MDL-69042,34,Epic,Minor,Open,,2020-06-14 02:27:14,,,2020-10-01 12:11:50,,,0.0,0.0,0.0,
318058,MDL-69041,34,Bug,Critical,Open,,2020-06-13 18:59:18,,,2020-06-13 18:59:46,,,0.0,0.0,0.0,
318059,MDL-69040,34,Improvement,Minor,Closed,Won't Fix,2020-06-13 11:03:48,,2020-06-22 10:21:04,2020-06-22 10:21:04,,,0.0,0.0,12917.0,151316.0
318060,MDL-69039,34,Bug,Minor,Open,,2020-06-13 01:16:30,,,2020-06-14 23:53:45,,,0.0,0.0,0.0,
318061,MDL-69038,34,Improvement,Minor,Open,,2020-06-12 21:23:34,,,2020-06-12 21:26:58,,,0.0,0.0,0.0,
318062,MDL-69037,34,Improvement,Minor,Closed,Duplicate,2020-06-12 19:56:13,,2020-10-19 17:49:13,2020-10-19 17:49:13,,,0.0,0.0,185633.0,
318063,MDL-69036,34,Bug,Minor,Open,,2020-06-12 16:11:22,,,2020-09-07 08:26:19,,,0.0,0.0,0.0,151368.0
318064,MDL-69035,34,Improvement,Minor,Open,,2020-06-12 17:16:13,,,2020-06-12 17:16:13,,,0.0,0.0,0.0,
318065,MDL-69034,34,Bug,Minor,Open,,2020-06-12 13:52:19,,,2020-06-12 14:57:32,,,0.0,0.0,0.0,
318066,MDL-69033,34,Bug,Minor,Closed,Duplicate,2020-06-12 13:35:43,,2020-06-15 01:52:13,2020-07-14 10:52:14,,6.0,0.0,3531.0,3616.0,151472.0
318067,MDL-69031,34,Bug,Minor,Closed,Fixed,2020-06-12 10:39:22,,2020-07-10 19:48:45,2020-07-10 19:48:45,,66.0,0.0,14861.0,40869.0,151363.0
318068,MDL-69030,34,Bug,Minor,Closed,Not a bug,2020-06-12 10:31:02,,2020-06-29 03:40:47,2020-06-29 03:40:47,,71.0,0.0,24052.0,24069.0,151306.0
318069,MDL-69029,34,Improvement,Minor,Closed,Won't Do,2020-06-12 09:11:31,,2020-06-15 01:44:11,2020-06-15 01:44:11,,,0.0,0.0,3872.0,
318070,MDL-69027,34,Task,Minor,Closed,Done,2020-06-12 06:46:07,,2020-07-09 08:49:17,2020-07-09 08:49:17,,215.0,0.0,38997.0,39003.0,151447.0
318071,MDL-69026,34,Bug,Blocker,Closed,Fixed,2020-06-12 01:02:25,,2020-06-12 14:56:49,2020-06-12 14:56:49,,229.0,0.0,713.0,834.0,151335.0
318072,MDL-69025,34,Bug,Minor,Closed,Duplicate,2020-06-11 20:52:30,,2020-06-12 07:29:43,2020-06-12 07:29:43,,,0.0,0.0,637.0,
318073,MDL-69024,34,Bug,Major,Open,,2020-06-11 19:52:19,,,2020-06-15 17:44:53,,60.0,0.0,0.0,0.0,
318074,MDL-69023,34,Bug,Minor,Open,,2020-06-11 10:48:57,,,2020-06-12 10:55:12,,,0.0,0.0,0.0,
318075,MDL-69022,34,Bug,Minor,Closed,Fixed,2020-06-11 10:10:26,,2020-06-11 17:41:12,2020-06-11 17:41:12,,90.0,0.0,443.0,450.0,151447.0
318076,MDL-69021,34,Bug,Minor,Closed,Fixed,2020-06-11 09:18:42,,2020-06-25 18:28:51,2020-07-07 09:14:32,,90.0,0.0,20701.0,20710.0,151368.0
318077,MDL-69020,34,Bug,Minor,Closed,Fixed,2020-06-11 08:11:37,,2020-06-11 17:41:15,2020-06-19 04:29:06,,33.0,0.0,549.0,569.0,151319.0
318078,MDL-69019,34,Improvement,Minor,Closed,Won't Do,2020-06-11 08:10:44,,2020-06-12 00:38:38,2020-06-12 09:11:42,,,0.0,0.0,987.0,
318079,MDL-69018,34,Bug,Minor,Open,,2020-06-11 05:45:18,,,2020-06-11 05:45:18,,,0.0,0.0,0.0,
318080,MDL-69017,34,Bug,Minor,Closed,Fixed,2020-06-11 04:50:12,,2020-06-11 17:41:18,2020-06-11 17:41:18,,79.0,0.0,746.0,771.0,151335.0
318081,MDL-69016,34,Bug,Minor,Open,,2020-06-11 02:30:14,,,2020-06-11 02:31:35,,,0.0,0.0,0.0,
318082,MDL-69015,34,Bug,Minor,Open,,2020-06-11 02:27:46,,,2020-06-11 02:30:33,,,0.0,0.0,0.0,
318083,MDL-69014,34,Bug,Minor,Closed,Fixed,2020-06-11 01:38:28,,2020-09-24 17:23:28,2020-09-25 09:20:48,,240.0,0.0,39959.0,152145.0,151340.0
318084,MDL-69013,34,Bug,Blocker,Closed,Fixed,2020-06-11 00:44:36,,2020-06-11 17:41:21,2020-10-11 09:10:07,,40.0,0.0,877.0,1016.0,151335.0
318085,MDL-69012,34,Bug,Minor,Development in progress,,2020-06-10 19:46:21,2020-06-10 18:46:21,,2020-08-16 21:30:04,1.0,1787.0,0.0,2030.0,0.0,151354.0
318086,MDL-69011,34,Bug,Minor,Closed,Not a bug,2020-06-10 15:32:00,,2020-10-14 09:04:58,2020-10-14 09:04:58,,,0.0,0.0,181052.0,
318087,MDL-69010,34,Task,Blocker,Closed,Fixed,2020-06-10 13:36:08,,2020-06-11 17:41:24,2020-06-11 17:41:24,,165.0,0.0,1680.0,1685.0,151447.0
318088,MDL-69009,34,Task,Minor,Open,,2020-06-10 11:52:26,,,2020-06-10 11:53:00,,,0.0,0.0,0.0,
318089,MDL-69008,34,Bug,Minor,Closed,Fixed,2020-06-10 10:18:08,,2020-06-25 18:29:00,2020-07-02 10:08:20,,460.0,0.0,12129.0,22090.0,151306.0
318090,MDL-69007,34,Bug,Minor,Open,,2020-06-10 09:51:55,,,2020-06-17 04:58:12,,,0.0,0.0,0.0,
318091,MDL-69006,34,Bug,Minor,Closed,Fixed,2020-06-10 09:41:10,,2020-06-11 17:41:26,2020-06-11 17:41:26,,446.0,0.0,1627.0,1920.0,151368.0
318092,MDL-69005,34,Bug,Minor,Closed,Fixed,2020-06-10 09:32:16,,2020-06-11 17:41:29,2020-06-11 17:41:29,,51.0,0.0,1913.0,1929.0,151340.0
318093,MDL-69004,34,Improvement,Blocker,Closed,Fixed,2020-06-10 09:26:47,,2020-06-11 17:41:32,2020-06-11 17:41:32,,270.0,0.0,1531.0,1934.0,151434.0
318094,MDL-69003,34,Bug,Minor,Open,,2020-06-10 03:21:40,,,2020-06-15 06:27:50,,5.0,0.0,0.0,0.0,
318095,MDL-69002,34,Bug,Blocker,Closed,Fixed,2020-06-10 02:08:09,,2020-06-11 17:41:35,2020-07-07 08:51:38,,700.0,0.0,2072.0,2373.0,151322.0
318096,MDL-69001,34,Bug,Minor,Development in progress,,2020-06-10 00:25:24,,,2020-06-10 00:37:21,,,0.0,0.0,0.0,151622.0
318097,MDL-69000,34,Bug,Minor,Closed,Deferred,2020-06-09 21:06:40,,2020-07-27 05:30:08,2020-07-27 08:29:55,,1.0,0.0,0.0,68183.0,
318098,MDL-68999,34,Bug,Minor,Closed,Fixed,2020-06-09 20:25:41,,2020-06-11 17:41:37,2020-06-11 17:41:37,,65.0,0.0,2693.0,2715.0,151382.0
318099,MDL-68998,34,Bug,Minor,Closed,Fixed,2020-06-09 16:45:37,,2020-06-11 17:41:40,2020-06-11 17:41:40,,50.0,0.0,2928.0,2936.0,151396.0
318100,MDL-68997,34,Bug,Minor,Peer review in progress,,2020-06-09 11:59:24,,,2020-06-22 13:33:37,,,0.0,0.0,0.0,151799.0
318101,MDL-68996,34,Bug,Major,Open,,2020-06-09 11:02:11,,,2020-10-17 17:54:37,,,0.0,0.0,0.0,
318102,MDL-68995,34,Sub-task,Minor,Closed,Fixed,2020-06-09 10:59:14,,2020-06-11 17:41:43,2020-06-11 17:41:43,,105.0,0.0,3137.0,3282.0,151340.0
318103,MDL-68994,34,Bug,Minor,Closed,Fixed,2020-06-09 10:46:50,,2020-06-11 17:41:46,2020-06-11 17:41:46,,64.0,0.0,3210.0,3294.0,151335.0
318104,MDL-68993,34,Bug,Minor,Open,,2020-06-09 10:41:24,,,2020-06-09 10:41:24,,,0.0,0.0,0.0,
318105,MDL-68992,34,Bug,Minor,Closed,Fixed,2020-06-09 09:54:31,,2020-06-25 18:29:11,2020-07-02 10:09:50,,187.0,0.0,23486.0,23554.0,151383.0
318106,MDL-68991,34,Bug,Minor,Closed,Fixed,2020-06-09 08:45:10,,2020-06-11 17:41:48,2020-06-11 17:41:48,,330.0,0.0,3240.0,3416.0,151434.0
318107,MDL-68990,34,Improvement,Minor,Waiting for peer review,,2020-06-09 07:49:56,,,2020-08-06 11:18:04,,,0.0,0.0,0.0,151801.0
318108,MDL-68989,34,Bug,Blocker,Closed,Fixed,2020-06-09 06:43:37,,2020-06-11 17:41:51,2020-06-11 17:41:51,,338.0,0.0,3537.0,3538.0,151354.0
318109,MDL-68988,34,Bug,Minor,Closed,Duplicate,2020-06-09 05:44:04,,2020-06-09 06:23:22,2020-06-09 06:24:16,,,0.0,0.0,39.0,
318110,MDL-68987,34,Bug,Minor,Closed,Not a bug,2020-06-09 05:35:01,,2020-06-09 08:52:51,2020-06-09 08:52:51,,,0.0,0.0,197.0,
318111,MDL-68986,34,Bug,Minor,Closed,Fixed,2020-06-09 05:32:44,,2020-06-11 17:41:54,2020-06-11 17:41:54,,80.0,0.0,3095.0,3609.0,151312.0
318112,MDL-68985,34,Bug,Major,Closed,Fixed,2020-06-09 05:00:02,,2020-06-11 17:41:56,2020-06-11 17:41:56,,215.0,0.0,3405.0,3641.0,151322.0
318113,MDL-68984,34,Bug,Blocker,Closed,Fixed,2020-06-09 04:55:14,,2020-06-11 17:41:59,2020-06-11 17:41:59,,245.0,0.0,3646.0,3646.0,151354.0
318114,MDL-68983,34,Bug,Minor,Tested,,2020-06-09 02:58:38,,,2020-10-21 08:41:27,,120.0,0.0,0.0,0.0,151323.0
318115,MDL-68982,34,Bug,Minor,Open,,2020-06-09 01:06:56,,,2020-07-15 19:07:18,,,0.0,0.0,0.0,
318116,MDL-68981,34,Bug,Critical,Open,,2020-06-09 00:10:09,,,2020-10-09 01:33:16,,5.0,0.0,0.0,0.0,151429.0
318117,MDL-68980,34,Bug,Critical,Closed,Fixed,2020-06-08 22:57:55,,2020-06-11 17:42:02,2020-06-11 17:42:02,,197.0,0.0,3405.0,4004.0,151335.0
318118,MDL-68979,34,Bug,Minor,Open,,2020-06-08 22:43:05,,,2020-06-09 11:16:43,,,0.0,0.0,0.0,
318119,MDL-68978,34,Bug,Minor,Closed,Not a bug,2020-06-08 20:03:20,,2020-06-09 08:42:00,2020-06-09 09:29:36,,,0.0,0.0,758.0,151311.0
318120,MDL-68977,34,Bug,Minor,Closed,Fixed,2020-06-08 19:47:15,,2020-06-11 17:42:05,2020-06-11 17:42:05,,639.0,0.0,3423.0,4194.0,151335.0
318121,MDL-68976,34,Bug,Minor,Open,,2020-06-08 19:39:01,,,2020-06-16 19:30:47,,5.0,0.0,0.0,0.0,
318122,MDL-68975,34,Improvement,Minor,Closed,Fixed,2020-06-08 19:24:37,,2020-08-21 20:12:38,2020-08-21 20:12:38,,220.0,0.0,11733.0,106608.0,151322.0
318123,MDL-68973,34,Task,Minor,Closed,Fixed,2020-06-08 18:01:06,,2020-06-11 17:42:08,2020-06-11 17:42:08,,140.0,0.0,4300.0,4301.0,151313.0
318124,MDL-68972,34,Task,Minor,Closed,Fixed,2020-06-08 17:26:26,,2020-06-11 17:42:11,2020-06-24 10:56:23,,50.0,0.0,2749.0,4335.0,151382.0
318125,MDL-68971,34,Bug,Minor,Closed,Fixed,2020-06-08 17:03:48,,2020-06-18 13:43:17,2020-08-21 12:31:47,,30.0,0.0,14171.0,14199.0,151344.0
318126,MDL-68970,34,Improvement,Minor,Development in progress,,2020-06-08 16:30:09,,,2020-06-18 09:19:58,,,0.0,0.0,0.0,151809.0
318127,MDL-68969,34,Improvement,Minor,Open,,2020-06-08 15:27:11,,,2020-06-08 15:27:53,,,0.0,0.0,0.0,151443.0
318128,MDL-68968,34,Bug,Minor,Closed,Fixed,2020-06-08 14:15:53,,2020-07-30 14:06:30,2020-07-30 14:06:30,,97.0,0.0,74843.0,74870.0,151407.0
318129,MDL-68967,34,Bug,Minor,Closed,Duplicate,2020-06-08 13:44:18,,2020-06-08 15:37:14,2020-06-08 15:37:14,,,0.0,0.0,112.0,151351.0
318130,MDL-68964,34,Bug,Minor,Closed,Fixed,2020-06-08 12:26:57,,2020-08-21 20:12:47,2020-10-11 09:09:22,,200.0,0.0,33680.0,107025.0,151361.0
318131,MDL-68963,34,Bug,Major,Closed,Fixed,2020-06-08 11:12:28,,2020-06-09 12:14:26,2020-08-03 13:03:23,,275.0,0.0,1322.0,1501.0,151368.0
318132,MDL-68962,34,Sub-task,Minor,Closed,Fixed,2020-06-08 10:49:59,,2020-06-09 12:14:36,2020-06-09 12:14:36,,50.0,0.0,1515.0,1524.0,151322.0
318133,MDL-68961,34,Bug,Major,Closed,Not a bug,2020-06-08 10:31:36,,2020-07-01 02:49:33,2020-10-17 17:54:53,,,0.0,0.0,32657.0,
318134,MDL-68960,34,Improvement,Minor,Open,,2020-06-08 09:44:01,,,2020-06-08 09:45:25,,,0.0,0.0,0.0,
