ID,Issue_Key,Project_ID,Creation_Date,Estimation_Date,Type,Priority,Story_Point,estimated_duration_days,has_assignee,has_sprint,delay_days,task_risk_level
386730,MULE-12340,36,2017-04-28 17:58:32+00:00,2017-04-28 16:58:32+00:00,Task,Major,4.0,,1,1,26.16212962962963,High
386731,MULE-12337,36,2017-04-28 14:17:56+00:00,2017-04-28 13:17:56+00:00,Task,To be reviewed,4.0,,0,0,330.6066435185185,Critical
386732,MULE-12328,36,2017-04-27 19:31:48+00:00,2017-04-27 18:31:48+00:00,Bug,Minor,1.0,,1,1,22.8,Medium
386733,MULE-12327,36,2017-04-27 18:08:53+00:00,2017-04-27 17:08:53+00:00,Bug,Major,16.0,,1,1,523.9405208333334,Critical
386734,MULE-12325,36,2017-04-27 17:12:02+00:00,2017-04-27 16:12:02+00:00,Task,Blocker,8.0,,1,1,15.186898148148147,Medium
386735,MULE-12324,36,2017-04-27 17:04:29+00:00,2017-04-27 16:04:29+00:00,Task,Major,1.0,,1,1,5.217939814814815,Low
386736,MULE-12323,36,2017-04-27 17:03:55+00:00,2017-04-27 16:03:55+00:00,Task,Critical,4.0,,1,1,25.957199074074072,High
386737,MULE-12322,36,2017-04-27 16:38:12+00:00,2017-04-27 15:38:12+00:00,Bug,Critical,8.0,,1,1,11.947037037037036,Medium
386738,MULE-12321,36,2017-04-27 14:19:27+00:00,2017-04-27 13:19:27+00:00,Bug,Major,2.0,,1,1,118.25245370370371,Critical
386739,MULE-12320,36,2017-04-27 13:59:20+00:00,2017-04-27 12:59:20+00:00,Bug,Major,8.0,,1,1,61.07253472222222,High
386740,MULE-12319,36,2017-04-27 12:40:54+00:00,2017-04-27 11:40:54+00:00,Task,Blocker,4.0,,1,1,145.43162037037038,Critical
386741,MULE-12318,36,2017-04-27 01:17:33+00:00,2017-04-27 00:17:33+00:00,Enhancement Request,Major,4.0,,1,1,18.431921296296295,Medium
386742,MULE-12316,36,2017-04-26 22:26:47+00:00,2017-04-26 21:26:47+00:00,Bug,Minor,1.0,,1,1,524.7392013888889,Critical
386743,MULE-12314,36,2017-04-26 21:06:48+00:00,2017-04-26 20:06:48+00:00,Bug,Blocker,8.0,,1,1,34.04201388888889,High
386745,MULE-12310,36,2017-04-26 16:03:56+00:00,2017-04-26 15:03:56+00:00,Task,To be reviewed,8.0,,1,1,166.99903935185185,Critical
386746,MULE-12309,36,2017-04-26 15:37:24+00:00,2017-04-26 14:37:24+00:00,Enhancement Request,Blocker,3.0,,1,0,0.0637962962962963,Low
386748,MULE-12307,36,2017-04-25 18:52:40+00:00,2017-04-25 17:52:40+00:00,Bug,Critical,2.0,,1,1,7.93787037037037,Medium
386750,MULE-12304,36,2017-04-25 18:26:28+00:00,2017-04-25 17:26:28+00:00,Bug,Minor,1.0,,1,1,525.9452662037037,Critical
386751,MULE-12302,36,2017-04-25 16:07:06+00:00,2017-04-25 15:07:06+00:00,Enhancement Request,Blocker,8.0,,1,1,0.22528935185185187,Low
386752,MULE-12301,36,2017-04-25 12:34:50+00:00,2017-04-25 11:34:50+00:00,Task,Critical,8.0,,1,1,142.07699074074074,Critical
386753,MULE-12300,36,2017-04-25 12:32:42+00:00,2017-04-25 11:32:42+00:00,Task,Critical,8.0,,1,1,147.34109953703702,Critical
386754,MULE-12299,36,2017-04-25 12:29:06+00:00,2017-04-25 11:29:06+00:00,Task,Critical,2.0,,1,1,72.23011574074074,High
386755,MULE-12295,36,2017-04-24 23:24:28+00:00,2017-04-24 22:24:28+00:00,Enhancement Request,To be reviewed,5.0,,0,1,449.8961111111111,Critical
386756,MULE-12294,36,2017-04-24 23:08:08+00:00,2017-04-24 22:08:08+00:00,Task,Minor,0.0,,1,1,0.5594444444444444,Low
386757,MULE-12292,36,2017-04-24 19:42:27+00:00,2017-04-24 18:42:27+00:00,Bug,Critical,5.0,,1,1,11.288148148148148,Medium
386758,MULE-12291,36,2017-04-24 19:34:10+00:00,2017-04-24 18:34:10+00:00,Task,To be reviewed,2.0,,1,1,107.87141203703703,Critical
386760,MULE-12289,36,2017-04-24 16:07:18+00:00,2017-04-24 15:07:18+00:00,Bug,Minor,8.0,,1,0,164.01289351851852,Critical
386762,MULE-12284,36,2017-04-21 22:59:00+00:00,2017-04-21 21:59:00+00:00,Bug,Major,4.0,,1,1,115.71638888888889,Critical
386763,MULE-12283,36,2017-04-21 22:08:39+00:00,2017-04-21 21:08:39+00:00,Bug,Minor,4.0,,1,1,136.02385416666667,Critical
386765,MULE-12281,36,2017-04-21 21:31:12+00:00,2017-04-21 20:31:12+00:00,Bug,Critical,4.0,,1,1,165.95640046296296,Critical
386767,MULE-12279,36,2017-04-21 17:58:51+00:00,2017-04-21 16:58:51+00:00,Bug,Critical,3.0,,1,1,173.145,Critical
386768,MULE-12278,36,2017-04-21 17:54:37+00:00,2017-04-21 16:54:37+00:00,Enhancement Request,Critical,8.0,,1,1,158.96815972222223,Critical
386769,MULE-12277,36,2017-04-21 17:49:00+00:00,2017-04-21 16:49:00+00:00,Bug,Major,3.0,,1,1,154.9774189814815,Critical
386770,MULE-12276,36,2017-04-21 15:50:16+00:00,2017-04-21 14:50:16+00:00,Bug,To be reviewed,1.0,,1,0,742.2144675925925,Critical
386771,MULE-12275,36,2017-04-21 15:27:21+00:00,2017-04-21 14:27:21+00:00,Bug,Blocker,8.0,,1,0,0.0487037037037037,Low
386772,MULE-12274,36,2017-04-21 15:14:47+00:00,2017-04-21 14:14:47+00:00,Bug,To be reviewed,2.0,,1,0,35.27438657407407,High
386774,MULE-12272,36,2017-04-21 14:46:22+00:00,2017-04-21 13:46:22+00:00,Bug,Major,1.0,,1,1,40.04380787037037,High
386775,MULE-12271,36,2017-04-21 10:22:34+00:00,2017-04-21 09:22:34+00:00,Enhancement Request,Major,4.0,,1,1,2.592673611111111,Low
386776,MULE-12270,36,2017-04-20 21:34:58+00:00,2017-04-20 20:34:58+00:00,Bug,Blocker,0.0,,1,1,18.88310185185185,Medium
386779,MULE-12267,36,2017-04-20 18:49:58+00:00,2017-04-20 17:49:58+00:00,Bug,Critical,0.0,,1,0,530.9300694444445,Critical
386780,MULE-12266,36,2017-04-20 17:37:34+00:00,2017-04-20 16:37:34+00:00,Bug,To be reviewed,4.0,,1,0,217.99217592592592,Critical
386781,MULE-12265,36,2017-04-20 16:47:50+00:00,2017-04-20 15:47:50+00:00,Enhancement Request,Critical,5.0,,1,1,95.02454861111111,High
386785,MULE-12255,36,2017-03-25 23:40:38+00:00,2017-03-25 23:40:38+00:00,Task,Critical,2.0,,1,1,78.80613425925925,High
386787,MULE-12253,36,2017-04-19 19:52:21+00:00,2017-04-19 18:52:21+00:00,Bug,Major,3.0,,0,0,126.96505787037037,Critical
386789,MULE-12248,36,2016-10-08 14:25:11+00:00,2016-10-08 13:25:11+00:00,Bug,Minor,2.0,,1,1,193.36270833333333,Critical
386791,MULE-12245,36,2017-04-18 20:09:43+00:00,2017-04-18 19:09:43+00:00,Task,Major,8.0,,1,1,28.982592592592592,High
386792,MULE-12244,36,2017-04-18 20:08:33+00:00,2017-04-18 19:08:33+00:00,Bug,Major,5.0,,1,1,166.85975694444446,Critical
386793,MULE-12243,36,2017-04-18 19:14:57+00:00,2017-04-18 18:14:57+00:00,Enhancement Request,Blocker,8.0,,1,1,51.155150462962965,High
386794,MULE-12242,36,2017-04-18 19:10:32+00:00,2017-04-18 18:10:32+00:00,Task,Blocker,4.0,,1,1,0.07061342592592593,Low
386795,MULE-12241,36,2017-04-18 18:28:36+00:00,2017-04-18 17:28:36+00:00,Enhancement Request,Blocker,4.0,,1,1,48.04130787037037,High
386796,MULE-12240,36,2017-04-18 17:16:04+00:00,2017-04-18 16:16:04+00:00,Bug,Blocker,0.0,,1,1,139.89613425925927,Critical
386797,MULE-12239,36,2017-03-21 22:27:42+00:00,2017-03-21 22:27:42+00:00,Bug,Blocker,8.0,,1,0,27.989988425925926,High
386798,MULE-12238,36,2017-04-18 02:55:47+00:00,2017-04-18 01:55:47+00:00,Bug,Critical,4.0,,1,1,533.5926851851851,Critical
386801,MULE-12234,36,2017-04-17 22:18:31+00:00,2017-04-17 21:18:31+00:00,Task,Major,4.0,,1,1,78.89695601851852,High
386802,MULE-12233,36,2017-04-17 21:45:44+00:00,2017-04-17 20:45:44+00:00,Task,Major,8.0,,1,1,27.76107638888889,High
386803,MULE-12232,36,2017-04-17 21:44:23+00:00,2017-04-17 20:44:23+00:00,Enhancement Request,Blocker,3.0,,1,0,0.07681712962962962,Low
386804,MULE-12231,36,2017-04-17 20:40:58+00:00,2017-04-17 19:40:58+00:00,Task,Critical,1.0,,1,1,0.05376157407407407,Low
386805,MULE-12230,36,2017-04-17 20:22:11+00:00,2017-04-17 19:22:11+00:00,Bug,Minor,0.0,,1,0,16.926932870370372,Medium
386807,MULE-12226,36,2017-04-17 19:13:52+00:00,2017-04-17 18:13:52+00:00,Task,To be reviewed,4.0,,1,1,79.12366898148149,High
386809,MULE-12224,36,2017-04-17 18:51:53+00:00,2017-04-17 17:51:53+00:00,Bug,Critical,5.0,,1,1,533.9122685185185,Critical
386810,MULE-12223,36,2017-04-17 18:42:06+00:00,2017-04-17 17:42:06+00:00,Bug,Major,1.0,,1,1,44.09225694444444,High
386814,MULE-12219,36,2017-04-17 16:34:44+00:00,2017-04-17 15:34:44+00:00,Bug,Critical,10.0,,1,1,9.396886574074074,Medium
386815,MULE-12218,36,2017-04-17 16:30:54+00:00,2017-04-17 15:30:54+00:00,Enhancement Request,Major,2.0,,1,1,1.1845833333333333,Low
386817,MULE-12216,36,2017-04-17 16:21:33+00:00,2017-04-17 15:21:33+00:00,Enhancement Request,Major,2.0,,1,1,1.9339583333333332,Low
386818,MULE-12215,36,2017-04-17 12:32:37+00:00,2017-04-17 11:32:37+00:00,Enhancement Request,Blocker,3.0,,1,1,0.1207986111111111,Low
386819,MULE-12213,36,2017-04-14 14:35:58+00:00,2017-04-14 13:35:58+00:00,Bug,Critical,3.0,,1,1,26.291284722222223,High
386820,MULE-12212,36,2017-04-14 00:50:47+00:00,2017-04-13 23:50:47+00:00,Task,To be reviewed,2.0,,1,1,126.67395833333333,Critical
386821,MULE-12211,36,2017-04-12 22:52:26+00:00,2017-04-12 21:52:26+00:00,Enhancement Request,To be reviewed,3.0,,1,1,461.9186111111111,Critical
386822,MULE-12210,36,2017-04-12 22:47:53+00:00,2017-04-12 21:47:53+00:00,Bug,Critical,4.0,,1,1,35.054652777777775,High
386824,MULE-12207,36,2017-04-12 16:56:55+00:00,2017-04-12 15:56:55+00:00,Enhancement Request,Major,8.0,,1,1,100.13233796296296,High
386825,MULE-12206,36,2017-04-12 14:39:24+00:00,2017-04-12 13:39:24+00:00,Bug,Critical,0.0,,1,0,539.1040509259259,Critical
386826,MULE-12205,36,2017-04-11 20:34:46+00:00,2017-04-11 19:34:46+00:00,Task,Major,0.0,,1,0,0.8415972222222222,Low
386829,MULE-12202,36,2017-04-11 18:09:44+00:00,2017-04-11 17:09:44+00:00,Task,Critical,4.0,,1,1,106.11674768518519,Critical
386830,MULE-12201,36,2017-04-11 17:54:44+00:00,2017-04-11 16:54:44+00:00,Bug,Critical,8.0,,1,1,49.032731481481484,High
386833,MULE-12196,36,2017-04-10 23:50:24+00:00,2017-04-10 22:50:24+00:00,Enhancement Request,Blocker,3.0,,1,1,0.7915740740740741,Low
386837,MULE-12192,36,2017-04-10 20:01:43+00:00,2017-04-10 19:01:43+00:00,Enhancement Request,Blocker,5.0,,1,1,88.05609953703704,High
386838,MULE-12191,36,2017-04-10 19:09:24+00:00,2017-04-10 18:09:24+00:00,Enhancement Request,Blocker,2.0,,1,1,0.05730324074074074,Low
386840,MULE-12189,36,2017-04-10 17:49:43+00:00,2017-04-10 16:49:43+00:00,Task,Blocker,8.0,,1,1,16.814849537037038,Medium
386842,MULE-12187,36,2017-04-10 16:06:41+00:00,2017-04-10 15:06:41+00:00,Task,Critical,0.0,,1,0,7.20144675925926,Medium
386845,MULE-12183,36,2017-04-07 20:01:37+00:00,2017-04-07 19:01:37+00:00,Bug,Major,0.0,,1,0,107.80962962962963,Critical
386846,MULE-12182,36,2017-04-07 19:04:02+00:00,2017-04-07 18:04:02+00:00,Bug,Critical,0.0,,1,1,59.016840277777774,High
386848,MULE-12180,36,2017-04-07 18:37:15+00:00,2017-04-07 17:37:15+00:00,Enhancement Request,Critical,8.0,,1,1,543.9542476851852,Critical
386849,MULE-12179,36,2017-04-07 17:34:31+00:00,2017-04-07 16:34:31+00:00,Task,Minor,4.0,,1,1,2.9870833333333335,Low
386850,MULE-12178,36,2017-04-07 13:49:03+00:00,2017-04-07 12:49:03+00:00,Task,Minor,1.0,,1,0,4.249745370370371,Low
386851,MULE-12177,36,2017-04-07 13:46:15+00:00,2017-04-07 12:46:15+00:00,Task,Major,8.0,,0,1,770.4155092592592,Critical
386860,MULE-12167,36,2017-04-06 16:28:05+00:00,2017-04-06 15:28:05+00:00,Task,Major,16.0,,1,1,21.065034722222222,Medium
386861,MULE-12166,36,2017-04-06 16:15:01+00:00,2017-04-06 15:15:01+00:00,Bug,Minor,4.0,,1,1,134.2809259259259,Critical
386862,MULE-12165,36,2017-04-06 15:02:24+00:00,2017-04-06 14:02:24+00:00,Bug,Blocker,8.0,,1,1,4.326770833333334,Low
386863,MULE-12164,36,2017-04-05 22:56:29+00:00,2017-04-05 21:56:29+00:00,Bug,Major,2.0,,1,1,5.133634259259259,Low
386865,MULE-12161,36,2017-04-05 19:12:41+00:00,2017-04-05 18:12:41+00:00,Bug,Major,1.0,,1,1,30.074780092592594,High
386866,MULE-12159,36,2017-04-05 18:56:02+00:00,2017-04-05 17:56:02+00:00,Bug,Critical,4.0,,1,1,545.9093634259259,Critical
386867,MULE-12158,36,2017-04-05 18:50:51+00:00,2017-04-05 17:50:51+00:00,Bug,Blocker,1.0,,1,1,36.933564814814815,High
386868,MULE-12157,36,2017-04-05 18:48:38+00:00,2017-04-05 17:48:38+00:00,Bug,Minor,1.0,,1,1,149.1656712962963,Critical
386869,MULE-12155,36,2017-04-05 18:44:00+00:00,2017-04-05 17:44:00+00:00,Bug,Critical,1.0,,1,1,29.990347222222223,High
386870,MULE-12154,36,2017-04-05 18:39:34+00:00,2017-04-05 17:39:34+00:00,Bug,Blocker,1.0,,1,1,29.237222222222222,High
386872,MULE-12152,36,2017-04-05 18:17:18+00:00,2017-04-05 17:17:18+00:00,Story,Minor,8.0,,1,1,50.85696759259259,High
386874,MULE-12148,36,2017-04-05 00:07:23+00:00,2017-04-04 23:07:23+00:00,Bug,Major,0.0,,1,1,55.896967592592596,High
386875,MULE-12147,36,2017-04-04 22:16:07+00:00,2017-04-04 21:16:07+00:00,Enhancement Request,Critical,0.0,,1,1,546.8022685185185,Critical
386877,MULE-12143,36,2017-04-04 21:38:37+00:00,2017-04-04 20:38:37+00:00,Bug,Critical,2.0,,1,0,0.8978125,Low
386881,MULE-12138,36,2017-04-04 19:58:01+00:00,2017-04-04 18:58:01+00:00,Enhancement Request,Major,1.0,,1,0,22.927858796296295,Medium
386883,MULE-12136,36,2017-03-29 20:00:27+00:00,2017-03-29 19:00:27+00:00,Enhancement Request,Blocker,5.0,,1,1,5.892604166666667,Medium
386886,MULE-12129,36,2017-04-03 23:18:42+00:00,2017-04-03 22:18:42+00:00,Bug,Blocker,1.0,,1,0,83.7743287037037,High
386889,MULE-12126,36,2017-04-03 20:43:06+00:00,2017-04-03 19:43:06+00:00,Enhancement Request,Blocker,5.0,,1,1,28.941203703703703,High
386890,MULE-12125,36,2017-04-03 20:21:47+00:00,2017-04-03 19:21:47+00:00,Task,Critical,4.0,,1,1,0.042777777777777776,Low
386891,MULE-12123,36,2017-04-03 17:16:06+00:00,2017-04-03 16:16:06+00:00,Enhancement Request,Critical,2.0,,1,1,0.9508912037037037,Low
386893,MULE-12121,36,2017-04-03 16:19:43+00:00,2017-04-03 15:19:43+00:00,Enhancement Request,Critical,3.0,,1,1,14.289930555555555,Medium
386894,MULE-12120,36,2017-04-03 16:06:26+00:00,2017-04-03 15:06:26+00:00,Bug,To be reviewed,8.0,,1,1,141.25583333333333,Critical
386895,MULE-12119,36,2017-04-03 15:36:32+00:00,2017-04-03 14:36:32+00:00,Enhancement Request,Critical,8.0,,1,1,14.164837962962963,Medium
386896,MULE-12118,36,2017-04-03 15:28:40+00:00,2017-04-03 14:28:40+00:00,Enhancement Request,Critical,13.0,,1,1,7.308865740740741,Medium
386898,MULE-12116,36,2017-04-02 19:00:01+00:00,2017-04-02 18:00:01+00:00,Bug,Critical,2.0,,1,1,79.09177083333333,High
386899,MULE-12115,36,2017-03-31 22:37:20+00:00,2017-03-31 21:37:20+00:00,Task,Major,0.0,,1,0,9.916226851851851,Medium
386901,MULE-12113,36,2017-03-31 22:03:02+00:00,2017-03-31 21:03:02+00:00,Enhancement Request,Critical,2.0,,1,1,164.9036111111111,Critical
386902,MULE-12111,36,2017-03-31 21:01:57+00:00,2017-03-31 20:01:57+00:00,Enhancement Request,Blocker,8.0,,1,1,39.92728009259259,High
386903,MULE-12110,36,2017-03-31 20:55:02+00:00,2017-03-31 19:55:02+00:00,Task,Critical,0.0,,1,0,10.86707175925926,Medium
386904,MULE-12109,36,2017-03-31 20:45:13+00:00,2017-03-31 19:45:13+00:00,Enhancement Request,Critical,5.0,,1,1,27.100613425925925,High
386905,MULE-12108,36,2017-03-31 20:34:22+00:00,2017-03-31 19:34:22+00:00,Task,Major,4.0,,1,0,7.078541666666666,Medium
386906,MULE-12107,36,2017-03-31 19:48:44+00:00,2017-03-31 18:48:44+00:00,Enhancement Request,Blocker,8.0,,1,1,25.063993055555557,High
386907,MULE-12106,36,2017-03-31 19:41:13+00:00,2017-03-31 18:41:13+00:00,Task,Blocker,13.0,,1,1,16.763229166666665,Medium
386909,MULE-12104,36,2017-03-31 16:12:23+00:00,2017-03-31 15:12:23+00:00,Bug,Critical,4.0,,1,1,46.04212962962963,High
386910,MULE-12103,36,2017-03-31 15:00:46+00:00,2017-03-31 14:00:46+00:00,Bug,Blocker,5.0,,1,1,5.345706018518518,Low
386911,MULE-12102,36,2017-03-31 14:13:52+00:00,2017-03-31 13:13:52+00:00,Enhancement Request,Major,2.0,,1,1,3.164340277777778,Low
386912,MULE-12101,36,2017-03-31 14:12:37+00:00,2017-03-31 13:12:37+00:00,Enhancement Request,Major,4.0,,1,1,23.862731481481482,Medium
386913,MULE-12100,36,2017-03-30 21:02:43+00:00,2017-03-30 20:02:43+00:00,Bug,Blocker,1.0,,1,1,0.06472222222222222,Low
386914,MULE-12099,36,2017-03-30 20:05:36+00:00,2017-03-30 19:05:36+00:00,Bug,Major,2.0,,1,0,3.814224537037037,Low
386916,MULE-12097,36,2017-03-30 18:44:47+00:00,2017-03-30 17:44:47+00:00,Task,Major,8.0,,1,1,17.953449074074076,Medium
386917,MULE-12095,36,2017-03-30 16:33:10+00:00,2017-03-30 15:33:10+00:00,Enhancement Request,Critical,3.0,,1,1,19.236597222222223,Medium
386918,MULE-12093,36,2017-03-30 16:28:57+00:00,2017-03-30 15:28:57+00:00,Enhancement Request,Blocker,3.0,,1,1,12.094652777777778,Medium
386919,MULE-12092,36,2017-03-30 16:26:40+00:00,2017-03-30 15:26:40+00:00,Task,Major,8.0,,1,1,1.1152199074074074,Low
386920,MULE-12091,36,2017-03-30 16:25:57+00:00,2017-03-30 15:25:57+00:00,Task,Blocker,3.0,,1,1,12.097256944444444,Medium
386921,MULE-12090,36,2017-03-30 15:49:56+00:00,2017-03-30 14:49:56+00:00,Enhancement Request,Blocker,3.0,,1,0,8.330474537037038,Medium
386922,MULE-12089,36,2017-03-30 15:20:08+00:00,2017-03-30 14:20:08+00:00,Bug,Blocker,0.0,,1,1,55.19005787037037,High
386923,MULE-12088,36,2017-03-30 15:04:09+00:00,2017-03-30 14:04:09+00:00,Task,Major,1.0,,1,1,0.29131944444444446,Low
386925,MULE-12086,36,2017-03-30 14:21:15+00:00,2017-03-30 13:21:15+00:00,Task,Blocker,16.0,,1,1,3.9550810185185186,Low
386926,MULE-12084,36,2017-03-30 12:00:26+00:00,2017-03-30 11:00:26+00:00,Bug,Major,0.0,,1,0,0.10803240740740741,Low
386929,MULE-12080,36,2017-03-29 19:41:44+00:00,2017-03-29 18:41:44+00:00,Task,Major,8.0,,1,1,118.93164351851851,Critical
386930,MULE-12079,36,2017-03-29 19:37:03+00:00,2017-03-29 18:37:03+00:00,Bug,Major,5.0,,1,0,19.92946759259259,Medium
386931,MULE-12078,36,2017-03-29 19:33:01+00:00,2017-03-29 18:33:01+00:00,Bug,Critical,5.0,,1,0,33.99194444444444,High
386932,MULE-12077,36,2017-03-29 19:20:34+00:00,2017-03-29 18:20:34+00:00,Enhancement Request,Critical,8.0,,1,1,27.166770833333334,High
386934,MULE-12075,36,2017-03-29 15:50:03+00:00,2017-03-29 14:50:03+00:00,Bug,Critical,8.0,,1,1,12.481550925925927,Medium
386935,MULE-12074,36,2017-03-28 22:43:44+00:00,2017-03-28 21:43:44+00:00,Task,Major,4.0,,1,1,1.7354166666666666,Low
386936,MULE-12073,36,2017-03-28 22:42:12+00:00,2017-03-28 21:42:12+00:00,Task,Major,4.0,,1,1,1.038113425925926,Low
386937,MULE-12072,36,2017-03-28 22:39:51+00:00,2017-03-28 21:39:51+00:00,Task,Major,4.0,,1,1,1.8933217592592593,Low
386941,MULE-12068,36,2017-03-28 14:57:39+00:00,2017-03-28 13:57:39+00:00,Bug,Major,8.0,,1,0,13.094652777777778,Medium
386943,MULE-12066,36,2017-03-28 12:04:54+00:00,2017-03-28 11:04:54+00:00,Task,Critical,5.0,,1,1,142.62988425925926,Critical
386944,MULE-12063,36,2017-03-27 21:11:40+00:00,2017-03-27 20:11:40+00:00,Task,Major,4.0,,1,0,7.7905092592592595,Medium
386945,MULE-12061,36,2017-03-27 18:39:10+00:00,2017-03-27 17:39:10+00:00,Task,Blocker,5.0,,1,1,15.130092592592593,Medium
386946,MULE-12060,36,2017-03-27 18:26:36+00:00,2017-03-27 17:26:36+00:00,Enhancement Request,Blocker,4.0,,1,1,24.89324074074074,High
386947,MULE-12059,36,2017-03-27 17:31:38+00:00,2017-03-27 16:31:38+00:00,Task,Major,4.0,,1,0,4.158368055555556,Low
386948,MULE-12058,36,2017-03-27 16:33:12+00:00,2017-03-27 15:33:12+00:00,Task,To be reviewed,16.0,,0,1,105.18748842592592,High
386949,MULE-12057,36,2017-03-27 16:12:33+00:00,2017-03-27 15:12:33+00:00,Task,Minor,2.0,,1,1,116.11362268518519,Critical
386950,MULE-12056,36,2017-03-27 16:06:04+00:00,2017-03-27 15:06:04+00:00,Task,To be reviewed,2.0,,1,0,115.10351851851851,Critical
386951,MULE-12055,36,2017-03-27 14:16:41+00:00,2017-03-27 13:16:41+00:00,Bug,Minor,8.0,,1,1,15.216469907407408,Medium
386952,MULE-12054,36,2017-03-27 13:59:35+00:00,2017-03-27 12:59:35+00:00,Task,Major,4.0,,1,1,3.2340856481481484,Low
386953,MULE-12051,36,2017-03-24 17:00:41+00:00,2017-03-24 17:00:41+00:00,Task,Major,8.0,,1,1,18.93021990740741,Medium
386954,MULE-12050,36,2017-03-24 12:53:26+00:00,2017-03-24 12:53:26+00:00,Task,Major,4.0,,1,1,39.589814814814815,High
386955,MULE-12049,36,2017-03-24 12:20:33+00:00,2017-03-24 12:20:33+00:00,Bug,Critical,2.0,,1,1,39.612488425925925,High
386956,MULE-12048,36,2017-03-23 21:44:13+00:00,2017-03-23 21:44:13+00:00,Task,Minor,1.0,,1,1,48.77957175925926,High
386957,MULE-12046,36,2017-03-23 19:27:16+00:00,2017-03-23 19:27:16+00:00,Bug,Minor,0.0,,1,1,14.915335648148147,Medium
386958,MULE-12045,36,2017-03-23 19:18:06+00:00,2017-03-23 19:18:06+00:00,Task,Blocker,13.0,,1,1,8.011527777777777,Medium
386960,MULE-12043,36,2017-03-23 17:58:57+00:00,2017-03-23 17:58:57+00:00,Bug,Major,2.0,,1,0,0.05865740740740741,Low
386961,MULE-12042,36,2017-03-23 16:37:43+00:00,2017-03-23 16:37:43+00:00,Bug,Critical,8.0,,1,0,102.18782407407407,High
386963,MULE-12039,36,2017-03-23 16:16:29+00:00,2017-03-23 16:16:29+00:00,Enhancement Request,Blocker,8.0,,1,1,35.05141203703704,High
386965,MULE-12037,36,2017-03-23 14:13:21+00:00,2017-03-23 14:13:21+00:00,Task,Major,1.0,,1,1,0.039780092592592596,Low
386966,MULE-12036,36,2017-03-23 13:50:57+00:00,2017-03-23 13:50:57+00:00,Enhancement Request,To be reviewed,5.0,,1,1,118.09296296296296,Critical
386969,MULE-12033,36,2017-03-23 00:29:31+00:00,2017-03-23 00:29:31+00:00,Task,Blocker,8.0,,1,1,0.5522916666666666,Low
386971,MULE-12030,36,2017-03-22 17:53:55+00:00,2017-03-22 17:53:55+00:00,Bug,Major,2.0,,1,1,0.14890046296296297,Low
386972,MULE-12029,36,2017-03-22 17:32:45+00:00,2017-03-22 17:32:45+00:00,Bug,Major,8.0,,1,1,33.887395833333336,High
386974,MULE-12027,36,2017-03-22 13:46:48+00:00,2017-03-22 13:46:48+00:00,Task,Critical,4.0,,1,1,8.323032407407407,Medium
386975,MULE-12026,36,2017-03-22 13:45:45+00:00,2017-03-22 13:45:45+00:00,Task,Major,4.0,,1,1,8.323877314814816,Medium
386976,MULE-12025,36,2017-03-22 13:44:54+00:00,2017-03-22 13:44:54+00:00,Task,Critical,8.0,,1,1,8.324178240740741,Medium
386979,MULE-12021,36,2017-03-21 18:58:29+00:00,2017-03-21 18:58:29+00:00,Task,Critical,8.0,,1,1,55.12467592592593,High
386980,MULE-12020,36,2017-03-21 16:47:50+00:00,2017-03-21 16:47:50+00:00,Task,Blocker,4.0,,1,1,0.12358796296296297,Low
386981,MULE-12017,36,2017-03-21 14:47:31+00:00,2017-03-21 14:47:31+00:00,Bug,Major,0.0,,1,1,6.042199074074074,Medium
386982,MULE-12016,36,2017-03-20 23:45:58+00:00,2017-03-20 23:45:58+00:00,Bug,Critical,4.0,,1,1,561.666400462963,Critical
386985,MULE-12012,36,2017-03-20 16:02:15+00:00,2017-03-20 16:02:15+00:00,Task,Major,5.0,,1,1,1.3128935185185184,Low
386986,MULE-12011,36,2017-03-20 15:53:16+00:00,2017-03-20 15:53:16+00:00,Enhancement Request,Major,8.0,,1,1,9.010960648148147,Medium
386987,MULE-12010,36,2017-03-20 15:16:31+00:00,2017-03-20 15:16:31+00:00,Enhancement Request,Critical,8.0,,1,1,7.952708333333334,Medium
386989,MULE-12007,36,2017-03-20 13:54:17+00:00,2017-03-20 13:54:17+00:00,Bug,Blocker,16.0,,1,1,8.048252314814814,Medium
386990,MULE-12005,36,2017-03-20 12:43:19+00:00,2017-03-20 12:43:19+00:00,Bug,Critical,4.0,,1,1,562.1430671296297,Critical
386991,MULE-12004,36,2017-03-20 02:37:39+00:00,2017-03-20 02:37:39+00:00,Task,Major,8.0,,1,0,58.47210648148148,High
386992,MULE-12003,36,2017-03-18 00:00:23+00:00,2017-03-18 00:00:23+00:00,Story,Major,1.0,,1,1,59.61913194444445,High
386993,MULE-12002,36,2017-03-17 23:54:57+00:00,2017-03-17 23:54:57+00:00,Task,Major,1.0,,1,1,112.6604050925926,Critical
386994,MULE-12001,36,2017-03-17 23:46:51+00:00,2017-03-17 23:46:51+00:00,Bug,Critical,5.0,,1,1,17.693622685185186,Medium
386997,MULE-11997,36,2017-03-17 13:00:59+00:00,2017-03-17 13:00:59+00:00,Enhancement Request,Major,3.0,,1,0,0.13929398148148148,Low
386998,MULE-11994,36,2017-03-16 19:50:45+00:00,2017-03-16 19:50:45+00:00,Bug,Blocker,3.0,,1,1,5.0628125,Low
