project_id,snapshot_date,project_age_days,total_tasks,completed_tasks,pending_tasks,completion_percentage,transition_count,reassignment_count,reopen_count,updated_by_count,assignee_count,critical_task_count,high_priority_task_count,bug_count,story_count,future_completed_30d,future_delayed_30d,future_delayed_rate,dynamic_risk_level
11011,2012-09-06 23:43:22+00:00,2345.0,7396,5118.0,2278.0,69.19956733369389,24409,5472,149,52435,7215,101,277,3000,0,47.0,2.0,0.0425531914893617,Medium
11011,2012-09-13 23:43:22+00:00,2352.0,7418,5126.0,2292.0,69.10218387705581,24479,5476,149,52635,7223,101,279,3009,0,93.0,3.0,0.03225806451612903,Medium
11011,2012-09-20 23:43:22+00:00,2359.0,7442,5133.0,2309.0,68.97339424885783,24556,5481,149,52809,7236,101,279,3013,0,93.0,3.0,0.03225806451612903,Medium
11011,2012-09-27 23:43:22+00:00,2366.0,7470,5147.0,2323.0,68.90227576974564,24645,5491,149,53021,7251,101,281,3023,0,89.0,2.0,0.02247191011235955,Medium
11011,2012-10-04 23:43:22+00:00,2373.0,7481,5165.0,2316.0,69.0415719823553,24677,5495,149,53109,7256,101,281,3028,0,82.0,1.0,0.012195121951219513,Medium
11011,2012-10-11 23:43:22+00:00,2380.0,7521,5191.0,2330.0,69.0200771174046,24789,5503,149,53373,7270,102,282,3047,0,69.0,1.0,0.014492753623188406,Medium
11011,2012-10-18 23:43:22+00:00,2387.0,7546,5226.0,2320.0,69.25523456135701,24858,5508,149,53555,7285,103,282,3056,0,53.0,2.0,0.03773584905660377,Medium
11011,2012-10-25 23:43:22+00:00,2394.0,7568,5233.0,2335.0,69.14640591966173,24926,5511,149,53742,7289,103,282,3064,0,52.0,2.0,0.038461538461538464,Medium
11011,2012-11-01 23:43:22+00:00,2401.0,7586,5246.0,2340.0,69.1537041919325,24982,5518,149,53874,7302,103,282,3073,0,54.0,2.0,0.037037037037037035,Medium
11011,2012-11-08 23:43:22+00:00,2408.0,7615,5258.0,2357.0,69.0479317137229,25070,5522,149,54049,7311,103,284,3085,0,50.0,2.0,0.04,Medium
11011,2012-11-15 23:43:22+00:00,2415.0,7634,5276.0,2358.0,69.11186795913021,25128,5530,149,54190,7318,103,284,3093,0,42.0,0.0,0.0,Low
11011,2012-11-22 23:43:22+00:00,2422.0,7679,5283.0,2396.0,68.79802057559577,25286,5538,149,54532,7330,103,284,3103,0,51.0,0.0,0.0,Low
11011,2012-11-29 23:43:22+00:00,2429.0,7703,5300.0,2403.0,68.8043619369077,25355,5542,149,54691,7338,103,285,3116,0,38.0,0.0,0.0,Low
11011,2012-12-06 23:43:22+00:00,2436.0,7724,5307.0,2417.0,68.70792335577421,25414,5547,149,54853,7344,103,285,3125,0,32.0,0.0,0.0,Low
11011,2012-12-13 23:43:22+00:00,2443.0,7743,5317.0,2426.0,68.66847475138836,25468,5553,149,54991,7353,103,285,3133,0,28.0,0.0,0.0,Low
11011,2012-12-20 23:43:22+00:00,2450.0,7762,5329.0,2433.0,68.65498582839474,25516,5555,149,55139,7357,103,285,3143,0,44.0,0.0,0.0,Low
11011,2012-12-27 23:43:22+00:00,2457.0,7767,5338.0,2429.0,68.72666409166989,25528,5555,149,55183,7357,103,286,3145,0,44.0,0.0,0.0,Low
11011,2013-01-03 23:43:22+00:00,2464.0,7782,5338.0,2444.0,68.59419172449242,25573,5558,149,55306,7362,103,286,3150,0,64.0,0.0,0.0,Low
11011,2013-01-10 23:43:22+00:00,2471.0,7796,5345.0,2451.0,68.56080041046691,25615,5561,149,55411,7367,103,286,3160,0,82.0,1.0,0.012195121951219513,Medium
11011,2013-01-17 23:43:22+00:00,2478.0,7830,5373.0,2457.0,68.62068965517241,25701,5566,149,55611,7377,104,287,3176,0,71.0,1.0,0.014084507042253521,Medium
11011,2013-01-24 23:43:22+00:00,2485.0,7846,5382.0,2464.0,68.59546265613051,25754,5573,149,55729,7389,104,288,3183,0,84.0,1.0,0.011904761904761904,Medium
11011,2013-01-31 23:43:22+00:00,2492.0,7920,5401.0,2519.0,68.19444444444444,25966,5582,149,56189,7403,105,288,3218,0,75.0,1.0,0.013333333333333334,Medium
11011,2013-02-07 23:43:22+00:00,2499.0,7948,5425.0,2523.0,68.25616507297433,26064,5593,149,56393,7418,105,290,3232,0,63.0,2.0,0.031746031746031744,Medium
11011,2013-02-14 23:43:22+00:00,2506.0,7980,5441.0,2539.0,68.18295739348372,26157,5606,149,56608,7438,105,293,3244,0,63.0,2.0,0.031746031746031744,Medium
11011,2013-02-21 23:43:22+00:00,2513.0,8017,5465.0,2552.0,68.16764375701634,26272,5615,149,56869,7451,105,294,3254,0,58.0,2.0,0.034482758620689655,Medium
11011,2013-02-28 23:43:22+00:00,2520.0,8066,5475.0,2591.0,67.87751053806099,26413,5624,149,57201,7463,105,294,3269,0,62.0,2.0,0.03225806451612903,Medium
11011,2013-03-07 23:43:22+00:00,2527.0,8089,5487.0,2602.0,67.83285943874398,26478,5629,149,57362,7472,105,295,3280,0,54.0,1.0,0.018518518518518517,Medium
11011,2013-03-14 23:43:22+00:00,2534.0,8138,5499.0,2639.0,67.57188498402556,26624,5649,149,57700,7496,107,296,3303,0,48.0,1.0,0.020833333333333332,Medium
11011,2013-03-21 23:43:22+00:00,2541.0,8167,5521.0,2646.0,67.60132239500429,26711,5658,149,57896,7509,107,296,3315,0,44.0,1.0,0.022727272727272728,Medium
11011,2013-03-28 23:43:22+00:00,2548.0,8191,5534.0,2657.0,67.5619582468563,26778,5661,149,58071,7513,107,296,3327,0,47.0,1.0,0.02127659574468085,Medium
11011,2013-04-04 23:43:22+00:00,2555.0,8209,5540.0,2669.0,67.4869046168839,26833,5662,149,58220,7515,107,297,3334,0,44.0,1.0,0.022727272727272728,Medium
11011,2013-04-11 23:43:22+00:00,2562.0,8224,5542.0,2682.0,67.38813229571986,26869,5667,149,58322,7522,107,297,3345,0,51.0,0.0,0.0,Low
11011,2013-04-18 23:43:22+00:00,2569.0,8241,5560.0,2681.0,67.46754034704526,26918,5671,149,58447,7530,109,297,3356,0,34.0,0.0,0.0,Low
11011,2013-04-25 23:43:22+00:00,2576.0,8278,5581.0,2697.0,67.41966658613192,27017,5679,149,58686,7538,110,298,3368,0,27.0,0.0,0.0,Low
11011,2013-05-02 23:43:22+00:00,2583.0,8290,5582.0,2708.0,67.33413751507841,27057,5680,149,58800,7539,110,298,3372,0,27.0,0.0,0.0,Low
11011,2013-05-09 23:43:22+00:00,2590.0,8308,5586.0,2722.0,67.23639865190178,27097,5684,149,58912,7543,110,298,3377,0,46.0,12.0,0.2608695652173913,High
11011,2013-05-16 23:43:22+00:00,2597.0,8322,5594.0,2728.0,67.2194184090363,27145,5687,149,59012,7549,110,298,3383,0,58.0,15.0,0.25862068965517243,High
11011,2013-05-23 23:43:22+00:00,2604.0,8337,5605.0,2732.0,67.23041861580904,27182,5688,149,59105,7551,110,298,3389,0,53.0,15.0,0.2830188679245283,High
11011,2013-05-30 23:43:22+00:00,2611.0,8349,5609.0,2740.0,67.18169840699485,27223,5690,149,59201,7555,111,299,3395,0,57.0,15.0,0.2631578947368421,High
11011,2013-06-06 23:43:22+00:00,2618.0,8382,5615.0,2767.0,66.9887854927225,27327,5696,149,59438,7566,111,299,3403,0,73.0,16.0,0.2191780821917808,High
11011,2013-06-13 23:43:22+00:00,2625.0,8399,5652.0,2747.0,67.29372544350518,27384,5700,149,59587,7570,111,299,3412,0,46.0,2.0,0.043478260869565216,Medium
11011,2013-06-20 23:43:22+00:00,2632.0,8418,5658.0,2760.0,67.21311475409836,27439,5703,149,59719,7574,112,300,3423,0,58.0,2.0,0.034482758620689655,Medium
11011,2013-06-27 23:43:22+00:00,2639.0,8445,5666.0,2779.0,67.09295441089402,27513,5704,149,59901,7576,112,300,3426,0,73.0,2.0,0.0273972602739726,Medium
11011,2013-07-04 23:43:22+00:00,2646.0,8465,5685.0,2780.0,67.15888954518606,27574,5708,149,60038,7580,112,301,3431,0,82.0,2.0,0.024390243902439025,Medium
11011,2013-07-11 23:43:22+00:00,2653.0,8494,5695.0,2799.0,67.04732752531199,27659,5712,149,60249,7584,112,303,3441,0,105.0,4.0,0.0380952380952381,Medium
11011,2013-07-18 23:43:22+00:00,2660.0,8527,5711.0,2816.0,66.97548962120324,27746,5719,149,60468,7594,112,304,3461,0,107.0,4.0,0.037383177570093455,Medium
11011,2013-07-25 23:43:22+00:00,2667.0,8558,5731.0,2827.0,66.96658097686375,27844,5725,149,60697,7599,112,304,3469,0,105.0,4.0,0.0380952380952381,Medium
11011,2013-08-01 23:43:22+00:00,2674.0,8582,5764.0,2818.0,67.16383127476114,27914,5725,149,60848,7599,112,305,3477,0,116.0,8.0,0.06896551724137931,Medium
11011,2013-08-08 23:43:22+00:00,2681.0,8621,5793.0,2828.0,67.19638093028651,28025,5735,149,61119,7614,113,308,3500,0,93.0,5.0,0.053763440860215055,Medium
11011,2013-08-15 23:43:22+00:00,2688.0,8652,5815.0,2837.0,67.20989366620435,28105,5738,149,61336,7618,113,308,3515,0,87.0,4.0,0.04597701149425287,Medium
11011,2013-08-22 23:43:22+00:00,2695.0,8682,5825.0,2857.0,67.09283575213084,28184,5739,149,61550,7620,113,308,3531,0,101.0,4.0,0.039603960396039604,Medium
11011,2013-08-29 23:43:22+00:00,2702.0,8719,5875.0,2844.0,67.38158045647437,28279,5744,149,61785,7629,113,311,3549,0,62.0,0.0,0.0,Low
11011,2013-09-05 23:43:22+00:00,2709.0,8748,5884.0,2864.0,67.26108824874257,28361,5745,149,61964,7631,114,312,3566,0,64.0,0.0,0.0,Low
11011,2013-09-12 23:43:22+00:00,2716.0,8774,5895.0,2879.0,67.18714383405516,28433,5753,149,62152,7644,115,314,3581,0,62.0,0.0,0.0,Low
11011,2013-09-19 23:43:22+00:00,2723.0,8805,5922.0,2883.0,67.25724020442931,28516,5759,149,62359,7653,115,315,3594,0,48.0,0.0,0.0,Low
11011,2013-09-26 23:43:22+00:00,2730.0,8842,5935.0,2907.0,67.12282289074871,28629,5770,149,62649,7671,117,317,3613,0,64.0,1.0,0.015625,Medium
11011,2013-10-03 23:43:22+00:00,2737.0,8870,5944.0,2926.0,67.01240135287486,28699,5772,149,62832,7674,117,319,3628,0,76.0,1.0,0.013157894736842105,Medium
11011,2013-10-10 23:43:22+00:00,2744.0,8896,5955.0,2941.0,66.94019784172663,28774,5774,149,63004,7675,117,321,3637,0,75.0,1.0,0.013333333333333334,Medium
11011,2013-10-17 23:43:22+00:00,2751.0,8912,5967.0,2945.0,66.95466786355476,28821,5777,149,63118,7680,118,321,3644,0,77.0,1.0,0.012987012987012988,Medium
11011,2013-10-24 23:43:22+00:00,2758.0,8944,5988.0,2956.0,66.94991055456173,28909,5783,149,63335,7692,119,323,3659,0,77.0,0.0,0.0,Low
11011,2013-10-31 23:43:22+00:00,2765.0,8974,6020.0,2954.0,67.08268330733229,29013,5786,149,63519,7697,121,325,3675,0,57.0,0.0,0.0,Low
11011,2013-11-07 23:43:22+00:00,2772.0,8996,6029.0,2967.0,67.01867496665184,29085,5789,149,63647,7701,121,327,3685,0,51.0,0.0,0.0,Low
11011,2013-11-14 23:43:22+00:00,2779.0,9024,6037.0,2987.0,66.89937943262412,29189,5793,149,63832,7705,123,328,3701,0,51.0,0.0,0.0,Low
11011,2013-11-21 23:43:22+00:00,2786.0,9050,6053.0,2997.0,66.88397790055248,29288,5795,149,64023,7709,124,329,3713,0,36.0,0.0,0.0,Low
11011,2013-11-28 23:43:22+00:00,2793.0,9077,6077.0,3000.0,66.94943263192685,29376,5797,149,64202,7712,124,330,3725,0,13.0,0.0,0.0,Low
11011,2013-12-05 23:43:22+00:00,2800.0,9098,6079.0,3019.0,66.81688283139151,29448,5799,149,64354,7715,124,331,3737,0,14.0,1.0,0.07142857142857142,Medium
11011,2013-12-12 23:43:22+00:00,2807.0,9116,6087.0,3029.0,66.77270732777534,29533,5801,149,64528,7719,124,332,3746,0,28.0,1.0,0.03571428571428571,Medium
11011,2013-12-19 23:43:22+00:00,2814.0,9136,6089.0,3047.0,66.6484238178634,29617,5804,149,64682,7723,124,332,3752,0,49.0,1.0,0.02040816326530612,Medium
11011,2013-12-26 23:43:22+00:00,2821.0,9148,6090.0,3058.0,66.57192829033669,29665,5806,149,64769,7724,124,332,3759,0,72.0,1.0,0.013888888888888888,Medium
11011,2014-01-02 23:43:22+00:00,2828.0,9154,6091.0,3063.0,66.53921782827179,29694,5809,149,64819,7729,124,332,3763,0,92.0,0.0,0.0,Low
11011,2014-01-09 23:43:22+00:00,2835.0,9183,6102.0,3081.0,66.44887291734727,29812,5815,149,64983,7740,124,332,3777,0,102.0,0.0,0.0,Low
11011,2014-01-16 23:43:22+00:00,2842.0,9203,6121.0,3082.0,66.51092035205912,29905,5820,149,65160,7745,124,332,3782,0,106.0,0.0,0.0,Low
11011,2014-01-23 23:43:22+00:00,2849.0,9219,6146.0,3073.0,66.66666666666666,29959,5823,149,65267,7751,125,333,3790,0,86.0,0.0,0.0,Low
11011,2014-01-30 23:43:22+00:00,2856.0,9239,6166.0,3073.0,66.73882454811127,30017,5827,149,65406,7758,125,333,3798,0,99.0,1.0,0.010101010101010102,Medium
11011,2014-02-06 23:43:22+00:00,2863.0,9248,6185.0,3063.0,66.87932525951558,30048,5829,149,65469,7761,125,333,3801,0,95.0,1.0,0.010526315789473684,Medium
11011,2014-02-13 23:43:22+00:00,2870.0,9269,6219.0,3050.0,67.09461646348042,30109,5831,149,65604,7766,126,333,3815,0,67.0,1.0,0.014925373134328358,Medium
11011,2014-02-20 23:43:22+00:00,2877.0,9292,6228.0,3064.0,67.02539819199312,30181,5834,149,65767,7770,126,333,3824,0,65.0,1.0,0.015384615384615385,Medium
11011,2014-02-27 23:43:22+00:00,2884.0,9314,6240.0,3074.0,66.99592012024908,30263,5839,149,65903,7779,126,334,3834,0,56.0,0.0,0.0,Low
11011,2014-03-06 23:43:22+00:00,2891.0,9333,6275.0,3058.0,67.2345440908604,30319,5843,149,66036,7786,126,335,3844,0,33.0,0.0,0.0,Low
11011,2014-03-13 23:43:22+00:00,2898.0,9355,6283.0,3072.0,67.16194548369856,30383,5850,149,66190,7797,126,335,3857,0,53.0,1.0,0.018867924528301886,Medium
11011,2014-03-20 23:43:22+00:00,2905.0,9371,6291.0,3080.0,67.13264326112474,30427,5851,149,66290,7799,126,336,3866,0,59.0,1.0,0.01694915254237288,Medium
11011,2014-03-27 23:43:22+00:00,2912.0,9396,6296.0,3100.0,67.00723712217965,30515,5856,149,66477,7807,127,336,3879,0,76.0,2.0,0.02631578947368421,Medium
11011,2014-04-03 23:43:22+00:00,2919.0,9414,6302.0,3112.0,66.94285107287018,30579,5862,149,66599,7816,127,337,3889,0,78.0,2.0,0.02564102564102564,Medium
11011,2014-04-10 23:43:22+00:00,2926.0,9435,6316.0,3119.0,66.94223635400107,30656,5865,149,66743,7821,127,337,3898,0,73.0,1.0,0.0136986301369863,Medium
11011,2014-04-17 23:43:22+00:00,2933.0,9468,6348.0,3120.0,67.0468948035488,30753,5867,149,66946,7823,128,337,3918,0,44.0,1.0,0.022727272727272728,Medium
11011,2014-04-24 23:43:22+00:00,2940.0,9488,6358.0,3130.0,67.01096121416526,30816,5870,149,67091,7828,129,338,3926,0,46.0,1.0,0.021739130434782608,Medium
11011,2014-05-01 23:43:22+00:00,2947.0,9520,6378.0,3142.0,66.99579831932773,30922,5875,149,67325,7836,130,339,3944,0,32.0,0.0,0.0,Low
11011,2014-05-08 23:43:22+00:00,2954.0,9542,6384.0,3158.0,66.90421295325928,30994,5880,149,67491,7844,130,340,3955,0,26.0,0.0,0.0,Low
11011,2014-05-15 23:43:22+00:00,2961.0,9567,6391.0,3176.0,66.8025504337828,31083,5884,149,67678,7852,131,340,3965,0,21.0,0.0,0.0,Low
11011,2014-05-22 23:43:22+00:00,2968.0,9584,6399.0,3185.0,66.76752921535893,31132,5887,149,67800,7857,131,340,3972,0,47.0,2.0,0.0425531914893617,Medium
11011,2014-05-29 23:43:22+00:00,2975.0,9604,6410.0,3194.0,66.74302374010828,31196,5887,149,67923,7857,131,340,3979,0,41.0,2.0,0.04878048780487805,Medium
11011,2014-06-05 23:43:22+00:00,2982.0,9627,6410.0,3217.0,66.58356705100239,31275,5890,149,68091,7862,132,340,3989,0,47.0,2.0,0.0425531914893617,Medium
11011,2014-06-12 23:43:22+00:00,2989.0,9648,6411.0,3237.0,66.44900497512438,31347,5894,149,68238,7868,134,340,3997,0,61.0,2.0,0.03278688524590164,Medium
11011,2014-06-19 23:43:22+00:00,2996.0,9671,6446.0,3225.0,66.65287974356323,31413,5897,149,68384,7872,134,340,4008,0,33.0,0.0,0.0,Low
11011,2014-06-26 23:43:22+00:00,3003.0,9681,6451.0,3230.0,66.63567813242433,31443,5899,149,68449,7876,134,340,4013,0,52.0,0.0,0.0,Low
11011,2014-07-03 23:43:22+00:00,3010.0,9705,6457.0,3248.0,66.53271509531169,31522,5901,149,68605,7878,134,340,4020,0,56.0,0.0,0.0,Low
11011,2014-07-10 23:43:22+00:00,3017.0,9723,6469.0,3254.0,66.53296307723954,31582,5905,149,68724,7885,134,340,4025,0,56.0,0.0,0.0,Low
11011,2014-07-17 23:43:22+00:00,3024.0,9743,6476.0,3267.0,66.46823360361284,31642,5905,149,68855,7885,134,340,4034,0,63.0,0.0,0.0,Low
11011,2014-07-24 23:43:22+00:00,3031.0,9759,6492.0,3267.0,66.5232093452198,31689,5908,149,68952,7891,134,341,4037,0,56.0,0.0,0.0,Low
11011,2014-07-31 23:43:22+00:00,3038.0,9790,6509.0,3281.0,66.48621041879468,31807,5913,149,69206,7896,136,343,4053,0,53.0,0.0,0.0,Low
11011,2014-08-07 23:43:22+00:00,3045.0,9822,6525.0,3297.0,66.43249847281612,31904,5928,149,69436,7916,137,345,4077,0,57.0,9.0,0.15789473684210525,High
11011,2014-08-14 23:43:22+00:00,3052.0,9852,6538.0,3314.0,66.36215996751929,31994,5932,149,69642,7922,138,345,4092,0,52.0,9.0,0.17307692307692307,High
11011,2014-08-21 23:43:22+00:00,3059.0,9865,6544.0,3321.0,66.33552965027877,32033,5932,149,69724,7922,138,345,4097,0,55.0,9.0,0.16363636363636364,High
11011,2014-08-28 23:43:22+00:00,3066.0,9888,6560.0,3328.0,66.34304207119742,32102,5932,149,69878,7922,141,345,4110,0,40.0,9.0,0.225,High
11011,2014-09-04 23:43:22+00:00,3073.0,9915,6577.0,3338.0,66.33383761976803,32198,5935,149,70052,7929,141,345,4120,0,24.0,5.0,0.20833333333333334,High
11011,2014-09-11 23:43:22+00:00,3080.0,9937,6590.0,3347.0,66.31780215356747,32275,5940,149,70223,7938,142,345,4126,0,13.0,0.0,0.0,Low
11011,2014-09-18 23:43:22+00:00,3087.0,9968,6594.0,3374.0,66.15168539325843,32373,5944,149,70467,7943,142,347,4141,0,31.0,0.0,0.0,Low
11011,2014-09-25 23:43:22+00:00,3094.0,9981,6600.0,3381.0,66.12563871355576,32416,5945,149,70562,7944,142,347,4143,0,47.0,1.0,0.02127659574468085,Medium
11011,2014-10-02 23:43:22+00:00,3101.0,10004,6601.0,3403.0,65.98360655737704,32513,5950,149,70747,7951,143,348,4148,0,58.0,1.0,0.017241379310344827,Medium
11011,2014-10-09 23:43:22+00:00,3108.0,10021,6603.0,3418.0,65.89162758207763,32565,5955,149,70876,7956,143,348,4153,0,63.0,1.0,0.015873015873015872,Medium
11011,2014-10-16 23:43:22+00:00,3115.0,10035,6623.0,3412.0,65.99900348779273,32601,5958,149,70965,7962,143,348,4163,0,50.0,2.0,0.04,Medium
11011,2014-10-23 23:43:22+00:00,3122.0,10050,6646.0,3404.0,66.12935323383084,32648,5963,149,71090,7970,143,349,4170,0,48.0,1.0,0.020833333333333332,Medium
11011,2014-10-30 23:43:22+00:00,3129.0,10072,6656.0,3416.0,66.08419380460683,32716,5964,149,71245,7972,143,349,4179,0,54.0,1.0,0.018518518518518517,Medium
11011,2014-11-06 23:43:22+00:00,3136.0,10094,6665.0,3429.0,66.02932435109966,32796,5968,149,71401,7979,143,349,4187,0,56.0,1.0,0.017857142857142856,Medium
11011,2014-11-13 23:43:22+00:00,3143.0,10110,6671.0,3439.0,65.9841740850643,32858,5971,149,71513,7984,143,350,4194,0,59.0,0.0,0.0,Low
11011,2014-11-20 23:43:22+00:00,3150.0,10137,6688.0,3449.0,65.97612705928776,32936,5978,149,71697,7996,145,354,4216,0,53.0,0.0,0.0,Low
11011,2014-11-27 23:43:22+00:00,3157.0,10173,6708.0,3465.0,65.93925095841935,33065,5982,149,71967,8002,146,359,4237,0,51.0,0.0,0.0,Low
11011,2014-12-04 23:43:22+00:00,3164.0,10198,6721.0,3477.0,65.90507942733869,33154,5987,149,72135,8010,146,360,4245,0,38.0,0.0,0.0,Low
11011,2014-12-11 23:43:22+00:00,3171.0,10220,6728.0,3492.0,65.83170254403132,33236,5990,149,72309,8014,147,360,4256,0,38.0,1.0,0.02631578947368421,Medium
11011,2014-12-18 23:43:22+00:00,3178.0,10241,6739.0,3502.0,65.80412069133874,33311,5993,149,72464,8018,147,361,4266,0,34.0,1.0,0.029411764705882353,Medium
11011,2014-12-25 23:43:22+00:00,3185.0,10259,6759.0,3500.0,65.88361438736719,33368,5994,149,72580,8020,147,362,4275,0,32.0,4.0,0.125,Medium
11011,2015-01-01 23:43:22+00:00,3192.0,10265,6759.0,3506.0,65.84510472479299,33390,5997,149,72628,8024,147,362,4277,0,59.0,10.0,0.1694915254237288,High
11011,2015-01-08 23:43:22+00:00,3199.0,10282,6766.0,3516.0,65.80431822602606,33452,5999,149,72753,8027,147,362,4279,0,61.0,9.0,0.14754098360655737,Medium
11011,2015-01-15 23:43:22+00:00,3206.0,10304,6772.0,3532.0,65.722049689441,33514,6004,149,72903,8034,147,363,4292,0,60.0,9.0,0.15,Medium
11011,2015-01-22 23:43:22+00:00,3213.0,10321,6787.0,3534.0,65.75913186706714,33564,6008,149,73032,8037,147,363,4302,0,52.0,8.0,0.15384615384615385,Medium
11011,2015-01-29 23:43:22+00:00,3220.0,10337,6812.0,3525.0,65.89919705910806,33616,6010,149,73131,8040,147,363,4308,0,34.0,0.0,0.0,Low
11011,2015-02-05 23:43:22+00:00,3227.0,10363,6825.0,3538.0,65.85930715043907,33705,6016,149,73308,8050,147,364,4320,0,24.0,0.0,0.0,Low
11011,2015-02-12 23:43:22+00:00,3234.0,10393,6831.0,3562.0,65.72693158856923,33810,6018,149,73536,8053,147,365,4338,0,20.0,0.0,0.0,Low
11011,2015-02-19 23:43:22+00:00,3241.0,10418,6839.0,3579.0,65.64599731234402,33889,6021,149,73695,8058,147,366,4350,0,22.0,0.0,0.0,Low
11011,2015-02-26 23:43:22+00:00,3248.0,10441,6841.0,3600.0,65.52054400919452,33965,6026,149,73851,8066,147,366,4359,0,34.0,0.0,0.0,Low
11011,2015-03-05 23:43:22+00:00,3255.0,10459,6849.0,3610.0,65.4842719189215,34025,6029,149,73979,8070,148,366,4366,0,32.0,0.0,0.0,Low
11011,2015-03-12 23:43:22+00:00,3262.0,10482,6851.0,3631.0,65.359664186224,34101,6033,149,74125,8077,148,366,4376,0,38.0,0.0,0.0,Low
11011,2015-03-19 23:43:22+00:00,3269.0,10502,6859.0,3643.0,65.31136926299752,34157,6034,149,74261,8079,148,367,4391,0,39.0,0.0,0.0,Low
11011,2015-03-26 23:43:22+00:00,3276.0,10532,6875.0,3657.0,65.27725028484618,34248,6036,149,74445,8082,148,368,4408,0,27.0,0.0,0.0,Low
11011,2015-04-02 23:43:22+00:00,3283.0,10558,6880.0,3678.0,65.16385679105892,34344,6042,149,74646,8091,148,369,4423,0,32.0,0.0,0.0,Low
11011,2015-04-09 23:43:22+00:00,3290.0,10586,6887.0,3699.0,65.05762327602494,34437,6045,149,74831,8094,148,370,4438,0,37.0,0.0,0.0,Low
11011,2015-04-16 23:43:22+00:00,3297.0,10613,6896.0,3717.0,64.9769151041176,34536,6052,149,75036,8106,149,372,4444,0,40.0,0.0,0.0,Low
11011,2015-04-23 23:43:22+00:00,3304.0,10629,6901.0,3728.0,64.92614545112428,34596,6054,149,75159,8108,149,372,4452,0,65.0,1.0,0.015384615384615385,Medium
11011,2015-04-30 23:43:22+00:00,3311.0,10646,6908.0,3738.0,64.88822092804809,34661,6057,149,75297,8113,149,372,4460,0,78.0,1.0,0.01282051282051282,Medium
11011,2015-05-07 23:43:22+00:00,3318.0,10655,6918.0,3737.0,64.92726419521352,34690,6059,149,75358,8117,149,372,4464,0,80.0,2.0,0.025,Medium
11011,2015-05-14 23:43:22+00:00,3325.0,10682,6935.0,3747.0,64.92229919490732,34768,6061,149,75529,8121,149,372,4474,0,80.0,2.0,0.025,Medium
11011,2015-05-21 23:43:22+00:00,3332.0,10701,6954.0,3747.0,64.98458088029156,34836,6065,149,75662,8125,149,373,4482,0,74.0,3.0,0.04054054054054054,Medium
11011,2015-05-28 23:43:22+00:00,3339.0,10714,6981.0,3733.0,65.15773753966772,34880,6068,149,75741,8129,149,374,4488,0,52.0,2.0,0.038461538461538464,Medium
11011,2015-06-04 23:43:22+00:00,3346.0,10744,6997.0,3747.0,65.12472077438571,34981,6075,149,75927,8136,149,374,4501,0,53.0,1.0,0.018867924528301886,Medium
11011,2015-06-11 23:43:22+00:00,3353.0,10763,7008.0,3755.0,65.11195763263031,35059,6078,149,76069,8141,150,376,4510,0,57.0,2.0,0.03508771929824561,Medium
11011,2015-06-18 23:43:22+00:00,3360.0,10779,7020.0,3759.0,65.12663512385194,35109,6084,149,76188,8150,150,376,4520,0,62.0,2.0,0.03225806451612903,Medium
11011,2015-06-25 23:43:22+00:00,3367.0,10800,7033.0,3767.0,65.12037037037037,35182,6090,149,76327,8161,150,377,4532,0,70.0,1.0,0.014285714285714285,Medium
11011,2015-07-02 23:43:22+00:00,3374.0,10836,7048.0,3788.0,65.04245108896272,35283,6100,149,76624,8172,156,377,4561,0,73.0,1.0,0.0136986301369863,Medium
11011,2015-07-09 23:43:22+00:00,3381.0,10859,7063.0,3796.0,65.04282162261718,35367,6107,149,76820,8180,156,377,4575,0,80.0,0.0,0.0,Low
11011,2015-07-16 23:43:22+00:00,3388.0,10873,7075.0,3798.0,65.0694380575738,35416,6110,149,76924,8183,156,378,4583,0,73.0,0.0,0.0,Low
11011,2015-07-23 23:43:22+00:00,3395.0,10892,7096.0,3796.0,65.14873301505692,35473,6111,149,77050,8184,156,378,4588,0,64.0,0.0,0.0,Low
11011,2015-07-30 23:43:22+00:00,3402.0,10913,7116.0,3797.0,65.20663428937964,35557,6115,149,77203,8189,156,378,4597,0,55.0,0.0,0.0,Low
11011,2015-08-06 23:43:22+00:00,3409.0,10933,7130.0,3803.0,65.21540290862526,35621,6116,149,77359,8190,157,378,4612,0,42.0,0.0,0.0,Low
11011,2015-08-13 23:43:22+00:00,3416.0,10954,7148.0,3806.0,65.25470147891181,35697,6120,149,77517,8196,157,378,4622,0,32.0,0.0,0.0,Low
11011,2015-08-20 23:43:22+00:00,3423.0,10970,7160.0,3810.0,65.26891522333638,35746,6122,149,77619,8199,157,379,4630,0,27.0,2.0,0.07407407407407407,Medium
11011,2015-08-27 23:43:22+00:00,3430.0,10987,7167.0,3820.0,65.2316373896423,35805,6127,149,77763,8203,158,379,4641,0,25.0,2.0,0.08,Medium
11011,2015-09-03 23:43:22+00:00,3437.0,11009,7172.0,3837.0,65.14669815605414,35884,6131,149,77917,8208,158,379,4650,0,27.0,2.0,0.07407407407407407,Medium
11011,2015-09-10 23:43:22+00:00,3444.0,11023,7178.0,3845.0,65.11838882336932,35934,6131,149,78007,8208,158,379,4656,0,31.0,3.0,0.0967741935483871,Medium
